time_s,source_charge_centered_nC,transfer_charge_from_start_nC
3.260450833799e-03,1.463673946437e+02,-1.760655847192e+01
3.329822128135e-03,1.459927870166e+02,-1.798116609898e+01
3.399193422471e-03,1.456181793896e+02,-1.835577372604e+01
3.468564716807e-03,1.452435717625e+02,-1.873038135310e+01
3.537936011143e-03,1.448689641354e+02,-1.910498898016e+01
3.607307305479e-03,1.444943565084e+02,-1.947959660723e+01
3.676678599815e-03,1.441197488813e+02,-1.985420423429e+01
3.746049894152e-03,1.437451412543e+02,-2.022881186135e+01
3.815421188488e-03,1.433705336272e+02,-2.060341948841e+01
3.884792482824e-03,1.429959260001e+02,-2.097802711547e+01
3.954163777160e-03,1.426213183731e+02,-2.135263474254e+01
4.023535071496e-03,1.422467107460e+02,-2.172724236960e+01
4.092906365832e-03,1.418721031189e+02,-2.210184999666e+01
4.162277660168e-03,1.414974954919e+02,-2.247645762372e+01
4.231648954505e-03,1.411228878648e+02,-2.285106525078e+01
4.301020248841e-03,1.407482802378e+02,-2.322567287785e+01
4.370391543177e-03,1.403736726107e+02,-2.360028050491e+01
4.439762837513e-03,1.399990649836e+02,-2.397488813197e+01
4.509134131849e-03,1.396244573566e+02,-2.434949575903e+01
4.578505426185e-03,1.392498497295e+02,-2.472410338609e+01
4.647876720521e-03,1.388752421025e+02,-2.509871101316e+01
4.717248014857e-03,1.385006344754e+02,-2.547331864022e+01
4.786619309194e-03,1.381260268483e+02,-2.584792626728e+01
4.855990603530e-03,1.377514192213e+02,-2.622253389434e+01
4.925361897866e-03,1.373768115942e+02,-2.659714152140e+01
4.994733192202e-03,1.370022039671e+02,-2.697174914847e+01
5.064104486538e-03,1.366275963401e+02,-2.734635677553e+01
5.133475780874e-03,1.362529887130e+02,-2.772096440259e+01
5.202847075210e-03,1.358783810860e+02,-2.809557202965e+01
5.272218369547e-03,1.355037734589e+02,-2.847017965672e+01
5.341589663883e-03,1.351291658318e+02,-2.884478728378e+01
5.410960958219e-03,1.347545582048e+02,-2.921939491084e+01
5.480332252555e-03,1.343799505777e+02,-2.959400253790e+01
5.549703546891e-03,1.340053429506e+02,-2.996861016496e+01
5.619074841227e-03,1.336307353236e+02,-3.034321779203e+01
5.688446135563e-03,1.332561276965e+02,-3.071782541909e+01
5.757817429900e-03,1.328815200695e+02,-3.109243304615e+01
5.827188724236e-03,1.325069124424e+02,-3.146704067321e+01
5.896560018572e-03,1.321323048153e+02,-3.184164830027e+01
5.965931312908e-03,1.317576971883e+02,-3.221625592734e+01
6.035302607244e-03,1.313830895612e+02,-3.259086355440e+01
6.104673901580e-03,1.310084819341e+02,-3.296547118146e+01
6.174045195916e-03,1.306338743071e+02,-3.334007880852e+01
6.243416490253e-03,1.302592666800e+02,-3.371468643558e+01
6.312787784589e-03,1.298846590530e+02,-3.408929406265e+01
6.382159078925e-03,1.295100514259e+02,-3.446390168971e+01
6.451530373261e-03,1.291354437988e+02,-3.483850931677e+01
6.520901667597e-03,1.287608361718e+02,-3.521311694383e+01
6.590272961933e-03,1.283862285447e+02,-3.558772457089e+01
6.659644256269e-03,1.280116209177e+02,-3.596233219796e+01
6.729015550606e-03,1.276370132906e+02,-3.633693982502e+01
6.798386844942e-03,1.272624056635e+02,-3.671154745208e+01
6.867758139278e-03,1.268877980365e+02,-3.708615507914e+01
6.937129433614e-03,1.265131904094e+02,-3.746076270620e+01
7.006500727950e-03,1.261385827823e+02,-3.783537033327e+01
7.075872022286e-03,1.257639751553e+02,-3.820997796033e+01
7.145243316622e-03,1.253893675282e+02,-3.858458558739e+01
7.214614610959e-03,1.250147599012e+02,-3.895919321445e+01
7.283985905295e-03,1.246401522741e+02,-3.933380084151e+01
7.353357199631e-03,1.242655446470e+02,-3.970840846858e+01
7.422728493967e-03,1.238909370200e+02,-4.008301609564e+01
7.492099788303e-03,1.235163293929e+02,-4.045762372270e+01
7.561471082639e-03,1.231679890470e+02,-4.080596406866e+01
7.630842376975e-03,1.228196487010e+02,-4.115430441461e+01
7.700213671312e-03,1.224713083550e+02,-4.150264476057e+01
7.769584965648e-03,1.221229680091e+02,-4.185098510653e+01
7.838956259984e-03,1.217746276631e+02,-4.219932545248e+01
7.908327554320e-03,1.214262873172e+02,-4.254766579844e+01
7.977698848656e-03,1.210779469712e+02,-4.289600614439e+01
8.047070142992e-03,1.207296066253e+02,-4.324434649035e+01
8.116441437328e-03,1.203812662793e+02,-4.359268683631e+01
8.185812731664e-03,1.200329259333e+02,-4.394102718226e+01
8.255184026001e-03,1.196845855874e+02,-4.428936752822e+01
8.324555320337e-03,1.193362452414e+02,-4.463770787417e+01
8.393926614673e-03,1.189879048955e+02,-4.498604822013e+01
8.463297909009e-03,1.186395645495e+02,-4.533438856609e+01
8.532669203345e-03,1.182912242036e+02,-4.568272891204e+01
8.602040497681e-03,1.179428838576e+02,-4.603106925800e+01
8.671411792017e-03,1.175945435117e+02,-4.637940960395e+01
8.740783086354e-03,1.172462031657e+02,-4.672774994991e+01
8.810154380690e-03,1.168978628197e+02,-4.707609029587e+01
8.879525675026e-03,1.165495224738e+02,-4.742443064182e+01
8.948896969362e-03,1.162011821278e+02,-4.777277098778e+01
9.018268263698e-03,1.158528417819e+02,-4.812111133373e+01
9.087639558034e-03,1.155045014359e+02,-4.846945167969e+01
9.157010852370e-03,1.151561610900e+02,-4.881779202565e+01
9.226382146707e-03,1.148078207440e+02,-4.916613237160e+01
9.295753441043e-03,1.144594803981e+02,-4.951447271756e+01
9.365124735379e-03,1.141111400521e+02,-4.986281306351e+01
9.434496029715e-03,1.137627997061e+02,-5.021115340947e+01
9.503867324051e-03,1.134144593602e+02,-5.055949375543e+01
9.573238618387e-03,1.130661190142e+02,-5.090783410138e+01
9.642609912723e-03,1.127177786683e+02,-5.125617444734e+01
9.711981207060e-03,1.123694383223e+02,-5.160451479329e+01
9.781352501396e-03,1.120210979764e+02,-5.195285513925e+01
9.850723795732e-03,1.116727576304e+02,-5.230119548521e+01
9.920095090068e-03,1.113244172844e+02,-5.264953583116e+01
9.989466384404e-03,1.109760769385e+02,-5.299787617712e+01
1.005883767874e-02,1.106277365925e+02,-5.334621652307e+01
1.012820897308e-02,1.102793962466e+02,-5.369455686903e+01
1.019758026741e-02,1.099310559006e+02,-5.404289721499e+01
1.026695156175e-02,1.095827155547e+02,-5.439123756094e+01
1.033632285608e-02,1.092343752087e+02,-5.473957790690e+01
1.040569415042e-02,1.088860348628e+02,-5.508791825285e+01
1.047506544476e-02,1.085376945168e+02,-5.543625859881e+01
1.054443673909e-02,1.081893541708e+02,-5.578459894477e+01
1.061380803343e-02,1.078410138249e+02,-5.613293929072e+01
1.068317932777e-02,1.074926734789e+02,-5.648127963668e+01
1.075255062210e-02,1.071443331330e+02,-5.682961998264e+01
1.082192191644e-02,1.067959927870e+02,-5.717796032859e+01
1.089129321077e-02,1.064476524411e+02,-5.752630067455e+01
1.096066450511e-02,1.060993120951e+02,-5.787464102050e+01
1.103003579945e-02,1.057509717491e+02,-5.822298136646e+01
1.109940709378e-02,1.054026314032e+02,-5.857132171242e+01
1.116877838812e-02,1.050542910572e+02,-5.891966205837e+01
1.123814968245e-02,1.047059507113e+02,-5.926800240433e+01
1.130752097679e-02,1.043576103653e+02,-5.961634275028e+01
1.137689227113e-02,1.040092700194e+02,-5.996468309624e+01
1.144626356546e-02,1.036609296734e+02,-6.031302344220e+01
1.151563485980e-02,1.033125893275e+02,-6.066136378815e+01
1.158500615414e-02,1.029642489815e+02,-6.100970413411e+01
1.165437744847e-02,1.026159086355e+02,-6.135804448006e+01
1.172374874281e-02,1.022675682896e+02,-6.170638482602e+01
1.179312003714e-02,1.019192279436e+02,-6.205472517198e+01
1.186249133148e-02,1.015708875977e+02,-6.240306551793e+01
1.193186262582e-02,1.012225472517e+02,-6.275140586389e+01
1.200123392015e-02,1.008742069058e+02,-6.309974620984e+01
1.207060521449e-02,1.005258665598e+02,-6.344808655580e+01
1.213997650882e-02,1.001775262139e+02,-6.379642690176e+01
1.220934780316e-02,9.982918586790e+01,-6.414476724771e+01
1.227871909750e-02,9.948084552194e+01,-6.449310759367e+01
1.234809039183e-02,9.913250517598e+01,-6.484144793962e+01
1.241746168617e-02,9.878416483003e+01,-6.518978828558e+01
1.248683298051e-02,9.843582448407e+01,-6.553812863154e+01
1.255620427484e-02,9.808748413812e+01,-6.588646897749e+01
1.262557556918e-02,9.773914379216e+01,-6.623480932345e+01
1.269494686351e-02,9.739080344620e+01,-6.658314966940e+01
1.276431815785e-02,9.704246310025e+01,-6.693149001536e+01
1.283368945219e-02,9.669412275429e+01,-6.727983036132e+01
1.290306074652e-02,9.634578240833e+01,-6.762817070727e+01
1.297243204086e-02,9.599744206238e+01,-6.797651105323e+01
1.304180333519e-02,9.564910171642e+01,-6.832485139918e+01
1.311117462953e-02,9.530076137047e+01,-6.867319174514e+01
1.318054592387e-02,9.495242102451e+01,-6.902153209110e+01
1.324991721820e-02,9.460408067855e+01,-6.936987243705e+01
1.331928851254e-02,9.425574033260e+01,-6.971821278301e+01
1.338865980687e-02,9.390739998664e+01,-7.006655312896e+01
1.345803110121e-02,9.355905964069e+01,-7.041489347492e+01
1.352740239555e-02,9.321071929473e+01,-7.076323382088e+01
1.359677368988e-02,9.286237894877e+01,-7.111157416683e+01
1.366614498422e-02,9.251403860282e+01,-7.145991451279e+01
1.373551627856e-02,9.216569825686e+01,-7.180825485875e+01
1.380488757289e-02,9.181735791091e+01,-7.215659520470e+01
1.387425886723e-02,9.146901756495e+01,-7.250493555066e+01
1.394363016156e-02,9.112067721899e+01,-7.285327589661e+01
1.401300145590e-02,9.077233687304e+01,-7.320161624257e+01
1.408237275024e-02,9.042399652708e+01,-7.354995658853e+01
1.415174404457e-02,9.007565618113e+01,-7.389829693448e+01
1.422111533891e-02,8.972731583517e+01,-7.424663728044e+01
1.429048663324e-02,8.937897548921e+01,-7.459497762639e+01
1.435985792758e-02,8.903063514326e+01,-7.494331797235e+01
1.442922922192e-02,8.868229479730e+01,-7.529165831831e+01
1.449860051625e-02,8.833395445135e+01,-7.563999866426e+01
1.456797181059e-02,8.798561410539e+01,-7.598833901022e+01
1.463734310493e-02,8.763727375943e+01,-7.633667935617e+01
1.470671439926e-02,8.728893341348e+01,-7.668501970213e+01
1.477608569360e-02,8.694059306752e+01,-7.703336004809e+01
1.484545698793e-02,8.659225272157e+01,-7.738170039404e+01
1.491482828227e-02,8.624391237561e+01,-7.773004074000e+01
1.498419957661e-02,8.589557202965e+01,-7.807838108595e+01
1.505357087094e-02,8.554723168370e+01,-7.842672143191e+01
1.512294216528e-02,8.519889133774e+01,-7.877506177787e+01
1.519231345961e-02,8.485055099179e+01,-7.912340212382e+01
1.526168475395e-02,8.450221064583e+01,-7.947174246978e+01
1.533105604829e-02,8.415387029987e+01,-7.982008281573e+01
1.540042734262e-02,8.380552995392e+01,-8.016842316169e+01
1.546979863696e-02,8.345718960796e+01,-8.051676350765e+01
1.553916993130e-02,8.310884926201e+01,-8.086510385360e+01
1.560854122563e-02,8.276050891605e+01,-8.121344419956e+01
1.567791251997e-02,8.241216857009e+01,-8.156178454551e+01
1.574728381430e-02,8.206382822414e+01,-8.191012489147e+01
1.581665510864e-02,8.171548787818e+01,-8.225846523743e+01
1.588602640298e-02,8.136714753222e+01,-8.260680558338e+01
1.595539769731e-02,8.101880718627e+01,-8.295514592934e+01
1.602476899165e-02,8.067046684031e+01,-8.330348627530e+01
1.609414028598e-02,8.032212649436e+01,-8.365182662125e+01
1.616351158032e-02,7.997378614840e+01,-8.400016696721e+01
1.623288287466e-02,7.962544580244e+01,-8.434850731316e+01
1.630225416899e-02,7.927710545649e+01,-8.469684765912e+01
1.637162546333e-02,7.892876511053e+01,-8.504518800508e+01
1.644099675767e-02,7.858042476458e+01,-8.539352835103e+01
1.651036805200e-02,7.823208441862e+01,-8.574186869699e+01
1.657973934634e-02,7.788374407266e+01,-8.609020904294e+01
1.664911064067e-02,7.753540372671e+01,-8.643854938890e+01
1.671848193501e-02,7.718706338075e+01,-8.678688973486e+01
1.678785322935e-02,7.683872303480e+01,-8.713523008081e+01
1.685722452368e-02,7.649038268884e+01,-8.748357042677e+01
1.692659581802e-02,7.614204234288e+01,-8.783191077272e+01
1.699596711235e-02,7.579370199693e+01,-8.818025111868e+01
1.706533840669e-02,7.544536165097e+01,-8.852859146464e+01
1.713470970103e-02,7.509702130502e+01,-8.887693181059e+01
1.720408099536e-02,7.474868095906e+01,-8.922527215655e+01
1.727345228970e-02,7.440034061310e+01,-8.957361250250e+01
1.734282358403e-02,7.405200026715e+01,-8.992195284846e+01
1.741219487837e-02,7.370365992119e+01,-9.027029319442e+01
1.748156617271e-02,7.335531957524e+01,-9.061863354037e+01
1.755093746704e-02,7.300697922928e+01,-9.096697388633e+01
1.762030876138e-02,7.265863888332e+01,-9.131531423228e+01
1.768968005572e-02,7.231029853737e+01,-9.166365457824e+01
1.775905135005e-02,7.196195819141e+01,-9.201199492420e+01
1.782842264439e-02,7.161361784546e+01,-9.236033527015e+01
1.789779393872e-02,7.126527749950e+01,-9.270867561611e+01
1.796716523306e-02,7.095502571295e+01,-9.301892740266e+01
1.803653652740e-02,7.064477392640e+01,-9.332917918921e+01
1.810590782173e-02,7.033452213985e+01,-9.363943097576e+01
1.817527911607e-02,7.002427035330e+01,-9.394968276230e+01
1.824465041040e-02,6.971401856675e+01,-9.425993454885e+01
1.831402170474e-02,6.940376678020e+01,-9.457018633540e+01
1.838339299908e-02,6.909351499366e+01,-9.488043812195e+01
1.845276429341e-02,6.878326320711e+01,-9.519068990850e+01
1.852213558775e-02,6.847301142056e+01,-9.550094169505e+01
1.859150688209e-02,6.816275963401e+01,-9.581119348160e+01
1.866087817642e-02,6.785250784746e+01,-9.612144526815e+01
1.873024947076e-02,6.754225606091e+01,-9.643169705470e+01
1.879962076509e-02,6.723200427436e+01,-9.674194884125e+01
1.886899205943e-02,6.692175248781e+01,-9.705220062780e+01
1.893836335377e-02,6.661150070126e+01,-9.736245241435e+01
1.900773464810e-02,6.630124891471e+01,-9.767270420089e+01
1.907710594244e-02,6.599099712816e+01,-9.798295598744e+01
1.914647723677e-02,6.568074534162e+01,-9.829320777399e+01
1.921584853111e-02,6.537049355507e+01,-9.860345956054e+01
1.928521982545e-02,6.506024176852e+01,-9.891371134709e+01
1.935459111978e-02,6.474998998197e+01,-9.922396313364e+01
1.942396241412e-02,6.443973819542e+01,-9.953421492019e+01
1.949333370846e-02,6.412948640887e+01,-9.984446670674e+01
1.956270500279e-02,6.381923462232e+01,-1.001547184933e+02
1.963207629713e-02,6.350898283577e+01,-1.004649702798e+02
1.970144759146e-02,6.319873104922e+01,-1.007752220664e+02
1.977081888580e-02,6.288847926267e+01,-1.010854738529e+02
1.984019018014e-02,6.257822747612e+01,-1.013957256395e+02
1.990956147447e-02,6.226797568957e+01,-1.017059774260e+02
1.997893276881e-02,6.195772390303e+01,-1.020162292126e+02
2.004830406314e-02,6.164747211648e+01,-1.023264809991e+02
2.011767535748e-02,6.133722032993e+01,-1.026367327857e+02
2.018704665182e-02,6.102696854338e+01,-1.029469845722e+02
2.025641794615e-02,6.071671675683e+01,-1.032572363588e+02
2.032578924049e-02,6.040646497028e+01,-1.035674881453e+02
2.039516053483e-02,6.009621318373e+01,-1.038777399319e+02
2.046453182916e-02,5.978596139718e+01,-1.041879917184e+02
2.053390312350e-02,5.947570961063e+01,-1.044982435050e+02
2.060327441783e-02,5.916545782408e+01,-1.048084952915e+02
2.067264571217e-02,5.885520603753e+01,-1.051187470781e+02
2.074201700651e-02,5.854495425099e+01,-1.054289988646e+02
2.081138830084e-02,5.823470246444e+01,-1.057392506512e+02
2.088075959518e-02,5.792445067789e+01,-1.060495024377e+02
2.095013088951e-02,5.761419889134e+01,-1.063597542243e+02
2.101950218385e-02,5.730394710479e+01,-1.066700060108e+02
2.108887347819e-02,5.699369531824e+01,-1.069802577974e+02
2.115824477252e-02,5.668344353169e+01,-1.072905095839e+02
2.122761606686e-02,5.637319174514e+01,-1.076007613705e+02
2.129698736119e-02,5.606293995859e+01,-1.079110131570e+02
2.136635865553e-02,5.575268817204e+01,-1.082212649436e+02
2.143572994987e-02,5.544243638549e+01,-1.085315167301e+02
2.150510124420e-02,5.513218459894e+01,-1.088417685167e+02
2.157447253854e-02,5.482193281240e+01,-1.091520203032e+02
2.164384383288e-02,5.451168102585e+01,-1.094622720898e+02
2.171321512721e-02,5.420142923930e+01,-1.097725238763e+02
2.178258642155e-02,5.389117745275e+01,-1.100827756629e+02
2.185195771588e-02,5.358092566620e+01,-1.103930274494e+02
2.192132901022e-02,5.327067387965e+01,-1.107032792360e+02
2.199070030456e-02,5.296042209310e+01,-1.110135310225e+02
2.206007159889e-02,5.265017030655e+01,-1.113237828091e+02
2.212944289323e-02,5.233991852000e+01,-1.116340345956e+02
2.219881418756e-02,5.202966673345e+01,-1.119442863822e+02
2.226818548190e-02,5.171941494690e+01,-1.122545381687e+02
2.233755677624e-02,5.140916316036e+01,-1.125647899553e+02
2.240692807057e-02,5.109891137381e+01,-1.128750417418e+02
2.247629936491e-02,5.078865958726e+01,-1.131852935284e+02
2.254567065925e-02,5.047840780071e+01,-1.134955453149e+02
2.261504195358e-02,5.016815601416e+01,-1.138057971014e+02
2.268441324792e-02,4.985790422761e+01,-1.141160488880e+02
2.275378454225e-02,4.954765244106e+01,-1.144263006745e+02
2.282315583659e-02,4.923740065451e+01,-1.147365524611e+02
2.289252713093e-02,4.892714886796e+01,-1.150468042476e+02
2.296189842526e-02,4.861689708141e+01,-1.153570560342e+02
2.303126971960e-02,4.830664529486e+01,-1.156673078207e+02
2.310064101393e-02,4.799639350832e+01,-1.159775596073e+02
2.317001230827e-02,4.768614172177e+01,-1.162878113938e+02
2.323938360261e-02,4.737588993522e+01,-1.165980631804e+02
2.330875489694e-02,4.706563814867e+01,-1.169083149669e+02
2.337812619128e-02,4.675538636212e+01,-1.172185667535e+02
2.344749748562e-02,4.644513457557e+01,-1.175288185400e+02
2.351686877995e-02,4.613488278902e+01,-1.178390703266e+02
2.358624007429e-02,4.582463100247e+01,-1.181493221131e+02
2.365561136862e-02,4.551437921592e+01,-1.184595738997e+02
2.372498266296e-02,4.520412742937e+01,-1.187698256862e+02
2.379435395730e-02,4.489387564282e+01,-1.190800774728e+02
2.386372525163e-02,4.458362385627e+01,-1.193903292593e+02
2.393309654597e-02,4.427337206973e+01,-1.197005810459e+02
2.400246784030e-02,4.396312028318e+01,-1.200108328324e+02
2.407183913464e-02,4.365286849663e+01,-1.203210846190e+02
2.414121042898e-02,4.334261671008e+01,-1.206313364055e+02
2.421058172331e-02,4.303236492353e+01,-1.209415881921e+02
2.427995301765e-02,4.272211313698e+01,-1.212518399786e+02
2.434932431199e-02,4.241186135043e+01,-1.215620917652e+02
2.441869560632e-02,4.210160956388e+01,-1.218723435517e+02
2.448806690066e-02,4.179135777733e+01,-1.221825953383e+02
2.455743819499e-02,4.148110599078e+01,-1.224928471248e+02
2.462680948933e-02,4.117085420423e+01,-1.228030989114e+02
2.469618078367e-02,4.086060241769e+01,-1.231133506979e+02
2.476555207800e-02,4.055035063114e+01,-1.234236024845e+02
2.483492337234e-02,4.024009884459e+01,-1.237338542710e+02
2.490429466667e-02,3.992984705804e+01,-1.240441060576e+02
2.497366596101e-02,3.961959527149e+01,-1.243543578441e+02
2.504303725535e-02,3.930934348494e+01,-1.246646096307e+02
2.511240854968e-02,3.899909169839e+01,-1.249748614172e+02
2.518177984402e-02,3.868883991184e+01,-1.252851132038e+02
2.525115113835e-02,3.837858812529e+01,-1.255953649903e+02
2.532052243269e-02,3.806833633874e+01,-1.259056167769e+02
2.538989372703e-02,3.775808455219e+01,-1.262158685634e+02
2.545926502136e-02,3.744783276564e+01,-1.265261203500e+02
2.552863631570e-02,3.713758097910e+01,-1.268363721365e+02
2.559800761004e-02,3.682732919255e+01,-1.271466239231e+02
2.566737890437e-02,3.651707740600e+01,-1.274568757096e+02
2.573675019871e-02,3.620682561945e+01,-1.277671274962e+02
2.580612149304e-02,3.589657383290e+01,-1.280773792827e+02
2.587549278738e-02,3.558632204635e+01,-1.283876310693e+02
2.594486408172e-02,3.527607025980e+01,-1.286978828558e+02
2.601423537605e-02,3.496581847325e+01,-1.290081346424e+02
2.608360667039e-02,3.465556668670e+01,-1.293183864289e+02
2.615297796472e-02,3.434531490015e+01,-1.296286382155e+02
2.622234925906e-02,3.403506311360e+01,-1.299388900020e+02
2.629172055340e-02,3.372481132706e+01,-1.302491417886e+02
2.636109184773e-02,3.341455954051e+01,-1.305593935751e+02
2.643046314207e-02,3.310430775396e+01,-1.308696453617e+02
2.649983443641e-02,3.279405596741e+01,-1.311798971482e+02
2.656920573074e-02,3.248380418086e+01,-1.314901489347e+02
2.663857702508e-02,3.217355239431e+01,-1.318004007213e+02
2.670794831941e-02,3.186330060776e+01,-1.321106525078e+02
2.677731961375e-02,3.155304882121e+01,-1.324209042944e+02
2.684669090809e-02,3.124279703466e+01,-1.327311560809e+02
2.691606220242e-02,3.093254524811e+01,-1.330414078675e+02
2.698543349676e-02,3.062229346156e+01,-1.333516596540e+02
2.705480479109e-02,3.031204167501e+01,-1.336619114406e+02
2.712417608543e-02,3.000178988847e+01,-1.339721632271e+02
2.719354737977e-02,2.969153810192e+01,-1.342824150137e+02
2.726291867410e-02,2.938128631537e+01,-1.345926668002e+02
2.733228996844e-02,2.907103452882e+01,-1.349029185868e+02
2.740166126278e-02,2.876078274227e+01,-1.352131703733e+02
2.747103255711e-02,2.845053095572e+01,-1.355234221599e+02
2.754040385145e-02,2.814027916917e+01,-1.358336739464e+02
2.760977514578e-02,2.783002738262e+01,-1.361439257330e+02
2.767914644012e-02,2.751977559607e+01,-1.364541775195e+02
2.774851773446e-02,2.720952380952e+01,-1.367644293061e+02
2.781788902879e-02,2.689927202297e+01,-1.370746810926e+02
2.788726032313e-02,2.658902023643e+01,-1.373849328792e+02
2.795663161746e-02,2.627876844988e+01,-1.376951846657e+02
2.802600291180e-02,2.596851666333e+01,-1.380054364523e+02
2.809537420614e-02,2.565826487678e+01,-1.383156882388e+02
2.816474550047e-02,2.534801309023e+01,-1.386259400254e+02
2.823411679481e-02,2.503776130368e+01,-1.389361918119e+02
2.830348808914e-02,2.472750951713e+01,-1.392464435985e+02
2.837285938348e-02,2.445254124090e+01,-1.395214118747e+02
2.844223067782e-02,2.417757296467e+01,-1.397963801509e+02
2.851160197215e-02,2.390260468844e+01,-1.400713484272e+02
2.858097326649e-02,2.362763641221e+01,-1.403463167034e+02
2.865034456083e-02,2.335266813598e+01,-1.406212849796e+02
2.871971585516e-02,2.307769985975e+01,-1.408962532559e+02
2.878908714950e-02,2.280273158352e+01,-1.411712215321e+02
2.885845844383e-02,2.252776330729e+01,-1.414461898083e+02
2.892782973817e-02,2.225279503106e+01,-1.417211580846e+02
2.899720103251e-02,2.197782675483e+01,-1.419961263608e+02
2.906657232684e-02,2.170285847859e+01,-1.422710946370e+02
2.913594362118e-02,2.142789020236e+01,-1.425460629132e+02
2.920531491551e-02,2.115292192613e+01,-1.428210311895e+02
2.927468620985e-02,2.087795364990e+01,-1.430959994657e+02
2.934405750419e-02,2.060298537367e+01,-1.433709677419e+02
2.941342879852e-02,2.032801709744e+01,-1.436459360182e+02
2.948280009286e-02,2.005304882121e+01,-1.439209042944e+02
2.955217138720e-02,1.977808054498e+01,-1.441958725706e+02
2.962154268153e-02,1.950311226875e+01,-1.444708408469e+02
2.969091397587e-02,1.922814399252e+01,-1.447458091231e+02
2.976028527020e-02,1.895317571629e+01,-1.450207773993e+02
2.982965656454e-02,1.867820744006e+01,-1.452957456755e+02
2.989902785888e-02,1.840323916383e+01,-1.455707139518e+02
2.996839915321e-02,1.812827088760e+01,-1.458456822280e+02
3.003777044755e-02,1.785330261137e+01,-1.461206505042e+02
3.010714174188e-02,1.757833433514e+01,-1.463956187805e+02
3.017651303622e-02,1.730336605891e+01,-1.466705870567e+02
3.024588433056e-02,1.702839778268e+01,-1.469455553329e+02
3.031525562489e-02,1.675342950645e+01,-1.472205236092e+02
3.038462691923e-02,1.647846123021e+01,-1.474954918854e+02
3.045399821357e-02,1.620349295398e+01,-1.477704601616e+02
3.052336950790e-02,1.592852467775e+01,-1.480454284379e+02
3.059274080224e-02,1.565355640152e+01,-1.483203967141e+02
3.066211209657e-02,1.537858812529e+01,-1.485953649903e+02
3.073148339091e-02,1.510361984906e+01,-1.488703332665e+02
3.080085468525e-02,1.482865157283e+01,-1.491453015428e+02
3.087022597958e-02,1.455368329660e+01,-1.494202698190e+02
3.093959727392e-02,1.427871502037e+01,-1.496952380952e+02
3.100896856825e-02,1.400374674414e+01,-1.499702063715e+02
3.107833986259e-02,1.372877846791e+01,-1.502451746477e+02
3.114771115693e-02,1.345381019168e+01,-1.505201429239e+02
3.121708245126e-02,1.317884191545e+01,-1.507951112002e+02
3.128645374560e-02,1.290387363922e+01,-1.510700794764e+02
3.135582503994e-02,1.262890536299e+01,-1.513450477526e+02
3.142519633427e-02,1.235393708676e+01,-1.516200160289e+02
3.149456762861e-02,1.207896881053e+01,-1.518949843051e+02
3.156393892294e-02,1.180400053430e+01,-1.521699525813e+02
3.163331021728e-02,1.152903225806e+01,-1.524449208575e+02
3.170268151162e-02,1.125406398183e+01,-1.527198891338e+02
3.177205280595e-02,1.097909570560e+01,-1.529948574100e+02
3.184142410029e-02,1.070412742937e+01,-1.532698256862e+02
3.191079539462e-02,1.042915915314e+01,-1.535447939625e+02
3.198016668896e-02,1.015419087691e+01,-1.538197622387e+02
3.204953798330e-02,9.879222600681e+00,-1.540947305149e+02
3.211890927763e-02,9.604254324451e+00,-1.543696987912e+02
3.218828057197e-02,9.329286048220e+00,-1.546446670674e+02
3.225765186630e-02,9.054317771990e+00,-1.549196353436e+02
3.232702316064e-02,8.779349495759e+00,-1.551946036198e+02
3.239639445498e-02,8.504381219529e+00,-1.554695718961e+02
3.246576574931e-02,8.229412943298e+00,-1.557445401723e+02
3.253513704365e-02,7.954444667067e+00,-1.560195084485e+02
3.260450833799e-02,7.679476390837e+00,-1.562944767248e+02
3.267387963232e-02,7.404508114606e+00,-1.565694450010e+02
3.274325092666e-02,7.129539838376e+00,-1.568444132772e+02
3.281262222099e-02,6.854571562145e+00,-1.571193815535e+02
3.288199351533e-02,6.579603285915e+00,-1.573943498297e+02
3.295136480967e-02,6.304635009684e+00,-1.576693181059e+02
3.302073610400e-02,6.029666733454e+00,-1.579442863822e+02
3.309010739834e-02,5.754698457223e+00,-1.582192546584e+02
3.315947869267e-02,5.479730180993e+00,-1.584942229346e+02
3.322884998701e-02,5.204761904762e+00,-1.587691912108e+02
3.329822128135e-02,4.929793628531e+00,-1.590441594871e+02
3.336759257568e-02,4.654825352301e+00,-1.593191277633e+02
3.343696387002e-02,4.379857076070e+00,-1.595940960395e+02
3.350633516436e-02,4.104888799840e+00,-1.598690643158e+02
3.357570645869e-02,3.829920523609e+00,-1.601440325920e+02
3.364507775303e-02,3.554952247379e+00,-1.604190008682e+02
3.371444904736e-02,3.279983971148e+00,-1.606939691445e+02
3.378382034170e-02,3.005015694918e+00,-1.609689374207e+02
3.385319163604e-02,2.730047418687e+00,-1.612439056969e+02
3.392256293037e-02,2.455079142456e+00,-1.615188739732e+02
3.399193422471e-02,2.180110866226e+00,-1.617938422494e+02
3.406130551904e-02,1.905142589995e+00,-1.620688105256e+02
3.413067681338e-02,1.630174313765e+00,-1.623437788018e+02
3.420004810772e-02,1.355206037534e+00,-1.626187470781e+02
3.426941940205e-02,1.080237761304e+00,-1.628937153543e+02
3.433879069639e-02,8.052694850730e-01,-1.631686836305e+02
3.440816199073e-02,5.303012088429e-01,-1.634436519068e+02
