time_s,shape_matched_short_circuit_current_A,shape_matched_short_circuit_current_uA,integrated_transferred_charge_C,integrated_transferred_charge_nC
8.480904904752e-02,9.587262842231e-07,9.587262842231e-01,-2.625527786130e-08,-2.625527786130e+01
8.486369405335e-02,9.641480278526e-07,9.641480278526e-01,-2.620274012230e-08,-2.620274012230e+01
8.491833905918e-02,9.695836492251e-07,9.695836492251e-01,-2.614990573292e-08,-2.614990573292e+01
8.497298406501e-02,9.750331427101e-07,9.750331427101e-01,-2.609677393495e-08,-2.609677393495e+01
8.502762907084e-02,9.804965023360e-07,9.804965023360e-01,-2.604334397052e-08,-2.604334397052e+01
8.508227407667e-02,9.859737217866e-07,9.859737217866e-01,-2.598961508209e-08,-2.598961508209e+01
8.513691908250e-02,9.914647944015e-07,9.914647944015e-01,-2.593558651247e-08,-2.593558651247e+01
8.519156408833e-02,9.969697131728e-07,9.969697131728e-01,-2.588125750484e-08,-2.588125750484e+01
8.524620909416e-02,1.002488470744e-06,1.002488470744e+00,-2.582662730278e-08,-2.582662730278e+01
8.530085409999e-02,1.008021059409e-06,1.008021059409e+00,-2.577169515028e-08,-2.577169515028e+01
8.535549910582e-02,1.013567471110e-06,1.013567471110e+00,-2.571646029177e-08,-2.571646029177e+01
8.541014411165e-02,1.019127697433e-06,1.019127697433e+00,-2.566092197210e-08,-2.566092197210e+01
8.546478911748e-02,1.024701729612e-06,1.024701729612e+00,-2.560507943662e-08,-2.560507943662e+01
8.551943412331e-02,1.030289558524e-06,1.030289558524e+00,-2.554893193116e-08,-2.554893193116e+01
8.557407912914e-02,1.035891174684e-06,1.035891174684e+00,-2.549247870205e-08,-2.549247870205e+01
8.562872413497e-02,1.041506568252e-06,1.041506568252e+00,-2.543571899617e-08,-2.543571899617e+01
8.568336914080e-02,1.047135729021e-06,1.047135729021e+00,-2.537865206091e-08,-2.537865206091e+01
8.573801414663e-02,1.052778646426e-06,1.052778646426e+00,-2.532127714427e-08,-2.532127714427e+01
8.579265915245e-02,1.058435309532e-06,1.058435309532e+00,-2.526359349481e-08,-2.526359349481e+01
8.584730415828e-02,1.064105707041e-06,1.064105707041e+00,-2.520560036170e-08,-2.520560036170e+01
8.590194916411e-02,1.069789827286e-06,1.069789827286e+00,-2.514729699474e-08,-2.514729699474e+01
8.595659416994e-02,1.075487658230e-06,1.075487658230e+00,-2.508868264439e-08,-2.508868264439e+01
8.601123917577e-02,1.081199187465e-06,1.081199187465e+00,-2.502975656176e-08,-2.502975656176e+01
8.606588418160e-02,1.086924402211e-06,1.086924402211e+00,-2.497051799866e-08,-2.497051799866e+01
8.612052918743e-02,1.092663289313e-06,1.092663289313e+00,-2.491096620761e-08,-2.491096620761e+01
8.617517419326e-02,1.098415835239e-06,1.098415835239e+00,-2.485110044184e-08,-2.485110044184e+01
8.622981919909e-02,1.104182026084e-06,1.104182026084e+00,-2.479091995535e-08,-2.479091995535e+01
8.628446420492e-02,1.109961847559e-06,1.109961847559e+00,-2.473042400291e-08,-2.473042400291e+01
8.633910921075e-02,1.115755284999e-06,1.115755284999e+00,-2.466961184007e-08,-2.466961184007e+01
8.639375421658e-02,1.121562323355e-06,1.121562323355e+00,-2.460848272319e-08,-2.460848272319e+01
8.644839922241e-02,1.127382947195e-06,1.127382947195e+00,-2.454703590948e-08,-2.454703590948e+01
8.650304422824e-02,1.133217140705e-06,1.133217140705e+00,-2.448527065699e-08,-2.448527065699e+01
8.655768923407e-02,1.139064887680e-06,1.139064887680e+00,-2.442318622465e-08,-2.442318622465e+01
8.661233423990e-02,1.144926171534e-06,1.144926171534e+00,-2.436078187227e-08,-2.436078187227e+01
8.666697924573e-02,1.150800975286e-06,1.150800975286e+00,-2.429805686061e-08,-2.429805686061e+01
8.672162425156e-02,1.156689281570e-06,1.156689281570e+00,-2.423501045134e-08,-2.423501045134e+01
8.677626925739e-02,1.162591072625e-06,1.162591072625e+00,-2.417164190711e-08,-2.417164190711e+01
8.683091426322e-02,1.168506330299e-06,1.168506330299e+00,-2.410795049152e-08,-2.410795049152e+01
8.688555926905e-02,1.174435036044e-06,1.174435036044e+00,-2.404393546921e-08,-2.404393546921e+01
8.694020427488e-02,1.180377170919e-06,1.180377170919e+00,-2.397959610582e-08,-2.397959610582e+01
8.699484928071e-02,1.186332715583e-06,1.186332715583e+00,-2.391493166805e-08,-2.391493166805e+01
8.704949428654e-02,1.192301650300e-06,1.192301650300e+00,-2.384994142365e-08,-2.384994142365e+01
8.710413929236e-02,1.198283954932e-06,1.198283954932e+00,-2.378462464149e-08,-2.378462464149e+01
8.715878429819e-02,1.204279608942e-06,1.204279608942e+00,-2.371898059152e-08,-2.371898059152e+01
8.721342930402e-02,1.210288591390e-06,1.210288591390e+00,-2.365300854483e-08,-2.365300854483e+01
8.726807430985e-02,1.216310880933e-06,1.216310880933e+00,-2.358670777367e-08,-2.358670777367e+01
8.732271931568e-02,1.222346455824e-06,1.222346455824e+00,-2.352007755148e-08,-2.352007755148e+01
8.737736432151e-02,1.228395293910e-06,1.228395293910e+00,-2.345311715288e-08,-2.345311715288e+01
8.743200932734e-02,1.234457372631e-06,1.234457372631e+00,-2.338582585372e-08,-2.338582585372e+01
8.748665433317e-02,1.240532669020e-06,1.240532669020e+00,-2.331820293109e-08,-2.331820293109e+01
8.754129933900e-02,1.246621159699e-06,1.246621159699e+00,-2.325024766335e-08,-2.325024766335e+01
8.759594434483e-02,1.252722820881e-06,1.252722820881e+00,-2.318195933016e-08,-2.318195933016e+01
8.765058935066e-02,1.258837628369e-06,1.258837628369e+00,-2.311333721246e-08,-2.311333721246e+01
8.770523435649e-02,1.264965557550e-06,1.264965557550e+00,-2.304438059256e-08,-2.304438059256e+01
8.775987936232e-02,1.271106583400e-06,1.271106583400e+00,-2.297508875409e-08,-2.297508875409e+01
8.781452436815e-02,1.277260680480e-06,1.277260680480e+00,-2.290546098210e-08,-2.290546098210e+01
8.786916937398e-02,1.283427822935e-06,1.283427822935e+00,-2.283549656300e-08,-2.283549656300e+01
8.792381437981e-02,1.289607984492e-06,1.289607984492e+00,-2.276519478465e-08,-2.276519478465e+01
8.797845938564e-02,1.295801138463e-06,1.295801138463e+00,-2.269455493635e-08,-2.269455493635e+01
8.803310439147e-02,1.302007257740e-06,1.302007257740e+00,-2.262357630887e-08,-2.262357630887e+01
8.808774939730e-02,1.308226314794e-06,1.308226314794e+00,-2.255225819448e-08,-2.255225819448e+01
8.814239440313e-02,1.314458281676e-06,1.314458281676e+00,-2.248059988695e-08,-2.248059988695e+01
8.819703940896e-02,1.320703130017e-06,1.320703130017e+00,-2.240860068159e-08,-2.240860068159e+01
8.825168441479e-02,1.326960831023e-06,1.326960831023e+00,-2.233625987530e-08,-2.233625987530e+01
8.830632942062e-02,1.333231355479e-06,1.333231355479e+00,-2.226357676653e-08,-2.226357676653e+01
8.836097442645e-02,1.339514673744e-06,1.339514673744e+00,-2.219055065536e-08,-2.219055065536e+01
8.841561943227e-02,1.345810755752e-06,1.345810755752e+00,-2.211718084349e-08,-2.211718084349e+01
8.847026443810e-02,1.352119571012e-06,1.352119571012e+00,-2.204346663428e-08,-2.204346663428e+01
8.852490944393e-02,1.358441088605e-06,1.358441088605e+00,-2.196940733275e-08,-2.196940733275e+01
8.857955444976e-02,1.364775277185e-06,1.364775277185e+00,-2.189500224566e-08,-2.189500224566e+01
8.863419945559e-02,1.371122104978e-06,1.371122104978e+00,-2.182025068146e-08,-2.182025068146e+01
8.868884446142e-02,1.377481539780e-06,1.377481539780e+00,-2.174515195037e-08,-2.174515195037e+01
8.874348946725e-02,1.383853548957e-06,1.383853548957e+00,-2.166970536435e-08,-2.166970536435e+01
8.879813447308e-02,1.390238099447e-06,1.390238099447e+00,-2.159391023720e-08,-2.159391023720e+01
8.885277947891e-02,1.396635157752e-06,1.396635157752e+00,-2.151776588451e-08,-2.151776588451e+01
8.890742448474e-02,1.403044689947e-06,1.403044689947e+00,-2.144127162371e-08,-2.144127162371e+01
8.896206949057e-02,1.409466661672e-06,1.409466661672e+00,-2.136442677411e-08,-2.136442677411e+01
8.901671449640e-02,1.415901038132e-06,1.415901038132e+00,-2.128723065689e-08,-2.128723065689e+01
8.907135950223e-02,1.422347784102e-06,1.422347784102e+00,-2.120968259518e-08,-2.120968259518e+01
8.912600450806e-02,1.428806863921e-06,1.428806863921e+00,-2.113178191399e-08,-2.113178191399e+01
8.918064951389e-02,1.435278241491e-06,1.435278241491e+00,-2.105352794035e-08,-2.105352794035e+01
8.923529451972e-02,1.441761880282e-06,1.441761880282e+00,-2.097492000324e-08,-2.097492000324e+01
8.928993952555e-02,1.448257743326e-06,1.448257743326e+00,-2.089595743365e-08,-2.089595743365e+01
8.934458453138e-02,1.454765793218e-06,1.454765793218e+00,-2.081663956461e-08,-2.081663956461e+01
8.939922953721e-02,1.461285992118e-06,1.461285992118e+00,-2.073696573120e-08,-2.073696573120e+01
8.945387454304e-02,1.467818301748e-06,1.467818301748e+00,-2.065693527060e-08,-2.065693527060e+01
8.950851954887e-02,1.474362683390e-06,1.474362683390e+00,-2.057654752205e-08,-2.057654752205e+01
8.956316455470e-02,1.480919097891e-06,1.480919097891e+00,-2.049580182697e-08,-2.049580182697e+01
8.961780956053e-02,1.487487505658e-06,1.487487505658e+00,-2.041469752889e-08,-2.041469752889e+01
8.967245456636e-02,1.494067866658e-06,1.494067866658e+00,-2.033323397354e-08,-2.033323397354e+01
8.972709957219e-02,1.500660140422e-06,1.500660140422e+00,-2.025141050884e-08,-2.025141050884e+01
8.978174457801e-02,1.507264286037e-06,1.507264286037e+00,-2.016922648494e-08,-2.016922648494e+01
8.983638958384e-02,1.513880262154e-06,1.513880262154e+00,-2.008668125422e-08,-2.008668125422e+01
8.989103458967e-02,1.520508026983e-06,1.520508026983e+00,-2.000377417134e-08,-2.000377417134e+01
8.994567959550e-02,1.527147538293e-06,1.527147538293e+00,-1.992050459328e-08,-1.992050459328e+01
9.000032460133e-02,1.533798753412e-06,1.533798753412e+00,-1.983687187930e-08,-1.983687187930e+01
9.005496960716e-02,1.540461629230e-06,1.540461629230e+00,-1.975287539103e-08,-1.975287539103e+01
9.010961461299e-02,1.547136122193e-06,1.547136122193e+00,-1.966851449247e-08,-1.966851449247e+01
9.016425961882e-02,1.553822188308e-06,1.553822188308e+00,-1.958378854999e-08,-1.958378854999e+01
9.021890462465e-02,1.560519783142e-06,1.560519783142e+00,-1.949869693240e-08,-1.949869693240e+01
9.027354963048e-02,1.567228861819e-06,1.567228861819e+00,-1.941323901093e-08,-1.941323901093e+01
9.032819463631e-02,1.573949379022e-06,1.573949379022e+00,-1.932741415929e-08,-1.932741415929e+01
9.038283964214e-02,1.580681288995e-06,1.580681288995e+00,-1.924122175366e-08,-1.924122175366e+01
9.043748464797e-02,1.587424545538e-06,1.587424545538e+00,-1.915466117276e-08,-1.915466117276e+01
9.049212965380e-02,1.594179102014e-06,1.594179102014e+00,-1.906773179783e-08,-1.906773179783e+01
9.054677465963e-02,1.600944911340e-06,1.600944911340e+00,-1.898043301266e-08,-1.898043301266e+01
9.060141966546e-02,1.607721925995e-06,1.607721925995e+00,-1.889276420364e-08,-1.889276420364e+01
9.065606467129e-02,1.614510098019e-06,1.614510098019e+00,-1.880472475978e-08,-1.880472475978e+01
9.071070967712e-02,1.621309379009e-06,1.621309379009e+00,-1.871631407268e-08,-1.871631407268e+01
9.076535468295e-02,1.628119720120e-06,1.628119720120e+00,-1.862753153665e-08,-1.862753153665e+01
9.081999968878e-02,1.634941072071e-06,1.634941072071e+00,-1.853837654864e-08,-1.853837654864e+01
9.087464469461e-02,1.641773385138e-06,1.641773385138e+00,-1.844884850833e-08,-1.844884850833e+01
9.092928970044e-02,1.648616609159e-06,1.648616609159e+00,-1.835894681812e-08,-1.835894681812e+01
9.098393470627e-02,1.655470693531e-06,1.655470693531e+00,-1.826867088316e-08,-1.826867088316e+01
9.103857971210e-02,1.662335587213e-06,1.662335587213e+00,-1.817802011139e-08,-1.817802011139e+01
9.109322471792e-02,1.669211238725e-06,1.669211238725e+00,-1.808699391354e-08,-1.808699391354e+01
9.114786972375e-02,1.676097596148e-06,1.676097596148e+00,-1.799559170315e-08,-1.799559170315e+01
9.120251472958e-02,1.682994607126e-06,1.682994607126e+00,-1.790381289663e-08,-1.790381289663e+01
9.125715973541e-02,1.689902218866e-06,1.689902218866e+00,-1.781165691327e-08,-1.781165691327e+01
9.131180474124e-02,1.696820378136e-06,1.696820378136e+00,-1.771912317524e-08,-1.771912317524e+01
9.136644974707e-02,1.703749031268e-06,1.703749031268e+00,-1.762621110764e-08,-1.762621110764e+01
9.142109475290e-02,1.710688124159e-06,1.710688124159e+00,-1.753292013851e-08,-1.753292013851e+01
9.147573975873e-02,1.717637602270e-06,1.717637602270e+00,-1.743924969886e-08,-1.743924969886e+01
9.153038476456e-02,1.724597410626e-06,1.724597410626e+00,-1.734519922268e-08,-1.734519922268e+01
9.158502977039e-02,1.731567493819e-06,1.731567493819e+00,-1.725076814701e-08,-1.725076814701e+01
9.163967477622e-02,1.738547796006e-06,1.738547796006e+00,-1.715595591188e-08,-1.715595591188e+01
9.169431978205e-02,1.745538260912e-06,1.745538260912e+00,-1.706076196044e-08,-1.706076196044e+01
9.174896478788e-02,1.752538831830e-06,1.752538831830e+00,-1.696518573887e-08,-1.696518573887e+01
9.180360979371e-02,1.759549451619e-06,1.759549451619e+00,-1.686922669651e-08,-1.686922669651e+01
9.185825479954e-02,1.766570062710e-06,1.766570062710e+00,-1.677288428580e-08,-1.677288428580e+01
9.191289980537e-02,1.773600607103e-06,1.773600607103e+00,-1.667615796236e-08,-1.667615796236e+01
9.196754481120e-02,1.780641026366e-06,1.780641026366e+00,-1.657904718497e-08,-1.657904718497e+01
9.202218981703e-02,1.787691261643e-06,1.787691261643e+00,-1.648155141563e-08,-1.648155141563e+01
9.207683482286e-02,1.794751253647e-06,1.794751253647e+00,-1.638367011956e-08,-1.638367011956e+01
9.213147982869e-02,1.801820942665e-06,1.801820942665e+00,-1.628540276524e-08,-1.628540276524e+01
9.218612483452e-02,1.808900268561e-06,1.808900268561e+00,-1.618674882442e-08,-1.618674882442e+01
9.224076984035e-02,1.815989170769e-06,1.815989170769e+00,-1.608770777215e-08,-1.608770777215e+01
9.229541484618e-02,1.823087588304e-06,1.823087588304e+00,-1.598827908679e-08,-1.598827908679e+01
9.235005985201e-02,1.830195459755e-06,1.830195459755e+00,-1.588846225006e-08,-1.588846225006e+01
9.240470485783e-02,1.837312723291e-06,1.837312723291e+00,-1.578825674706e-08,-1.578825674706e+01
9.245934986366e-02,1.844439316661e-06,1.844439316661e+00,-1.568766206621e-08,-1.568766206621e+01
9.251399486949e-02,1.851575177191e-06,1.851575177191e+00,-1.558667769943e-08,-1.558667769943e+01
9.256863987532e-02,1.858720241792e-06,1.858720241792e+00,-1.548530314203e-08,-1.548530314203e+01
9.262328488115e-02,1.865874446957e-06,1.865874446957e+00,-1.538353789279e-08,-1.538353789279e+01
9.267792988698e-02,1.873037728763e-06,1.873037728763e+00,-1.528138145397e-08,-1.528138145397e+01
9.273257489281e-02,1.880210022867e-06,1.880210022867e+00,-1.517883333134e-08,-1.517883333134e+01
9.278721989864e-02,1.887391264524e-06,1.887391264524e+00,-1.507589303418e-08,-1.507589303418e+01
9.284186490447e-02,1.894581388567e-06,1.894581388567e+00,-1.497256007534e-08,-1.497256007534e+01
9.289650991030e-02,1.901780329420e-06,1.901780329420e+00,-1.486883397123e-08,-1.486883397123e+01
9.295115491613e-02,1.908988021099e-06,1.908988021099e+00,-1.476471424187e-08,-1.476471424187e+01
9.300579992196e-02,1.916204397211e-06,1.916204397211e+00,-1.466020041087e-08,-1.466020041087e+01
9.306044492779e-02,1.923429390956e-06,1.923429390956e+00,-1.455529200550e-08,-1.455529200550e+01
9.311508993362e-02,1.930662935131e-06,1.930662935131e+00,-1.444998855669e-08,-1.444998855669e+01
9.316973493945e-02,1.937904962127e-06,1.937904962127e+00,-1.434428959904e-08,-1.434428959904e+01
9.322437994528e-02,1.945155403930e-06,1.945155403930e+00,-1.423819467086e-08,-1.423819467086e+01
9.327902495111e-02,1.952414192131e-06,1.952414192131e+00,-1.413170331421e-08,-1.413170331421e+01
9.333366995694e-02,1.959681257917e-06,1.959681257917e+00,-1.402481507488e-08,-1.402481507488e+01
9.338831496277e-02,1.966956532083e-06,1.966956532083e+00,-1.391752950241e-08,-1.391752950241e+01
9.344295996860e-02,1.974239945020e-06,1.974239945020e+00,-1.380984615018e-08,-1.380984615018e+01
9.349760497443e-02,1.981531426730e-06,1.981531426730e+00,-1.370176457534e-08,-1.370176457534e+01
9.355224998026e-02,1.988830906822e-06,1.988830906822e+00,-1.359328433891e-08,-1.359328433891e+01
9.360689498609e-02,1.996138314513e-06,1.996138314513e+00,-1.348440500575e-08,-1.348440500575e+01
9.366153999192e-02,2.003453578629e-06,2.003453578629e+00,-1.337512614459e-08,-1.337512614459e+01
9.371618499775e-02,2.010776627616e-06,2.010776627616e+00,-1.326544732807e-08,-1.326544732807e+01
9.377083000357e-02,2.018107389526e-06,2.018107389526e+00,-1.315536813279e-08,-1.315536813279e+01
9.382547500940e-02,2.025445792028e-06,2.025445792028e+00,-1.304488813920e-08,-1.304488813920e+01
9.388012001523e-02,2.032791762417e-06,2.032791762417e+00,-1.293400693179e-08,-1.293400693179e+01
9.393476502106e-02,2.040145227599e-06,2.040145227599e+00,-1.282272409901e-08,-1.282272409901e+01
9.398941002689e-02,2.047506114108e-06,2.047506114108e+00,-1.271103923331e-08,-1.271103923331e+01
9.404405503272e-02,2.054874348096e-06,2.054874348096e+00,-1.259895193117e-08,-1.259895193117e+01
9.409870003855e-02,2.062249855347e-06,2.062249855347e+00,-1.248646179312e-08,-1.248646179312e+01
9.415334504438e-02,2.069632561274e-06,2.069632561274e+00,-1.237356842375e-08,-1.237356842375e+01
9.420799005021e-02,2.077022390908e-06,2.077022390908e+00,-1.226027143173e-08,-1.226027143173e+01
9.426263505604e-02,2.084419268930e-06,2.084419268930e+00,-1.214657042985e-08,-1.214657042985e+01
9.431728006187e-02,2.091823119640e-06,2.091823119640e+00,-1.203246503501e-08,-1.203246503501e+01
9.437192506770e-02,2.099233866981e-06,2.099233866981e+00,-1.191795486828e-08,-1.191795486828e+01
9.442657007353e-02,2.106651434538e-06,2.106651434538e+00,-1.180303955487e-08,-1.180303955487e+01
9.448121507936e-02,2.114075745527e-06,2.114075745527e+00,-1.168771872419e-08,-1.168771872419e+01
9.453586008519e-02,2.121506722816e-06,2.121506722816e+00,-1.157199200985e-08,-1.157199200985e+01
9.459050509102e-02,2.128944288916e-06,2.128944288916e+00,-1.145585904969e-08,-1.145585904969e+01
9.464515009685e-02,2.136388365981e-06,2.136388365981e+00,-1.133931948580e-08,-1.133931948580e+01
9.469979510268e-02,2.143838875823e-06,2.143838875823e+00,-1.122237296451e-08,-1.122237296451e+01
9.475444010851e-02,2.151295739897e-06,2.151295739897e+00,-1.110501913645e-08,-1.110501913645e+01
9.480908511434e-02,2.158758879318e-06,2.158758879318e+00,-1.098725765655e-08,-1.098725765655e+01
9.486373012017e-02,2.166228214860e-06,2.166228214860e+00,-1.086908818406e-08,-1.086908818406e+01
9.491837512600e-02,2.173703666954e-06,2.173703666954e+00,-1.075051038257e-08,-1.075051038257e+01
9.497302013183e-02,2.181185155689e-06,2.181185155689e+00,-1.063152392002e-08,-1.063152392002e+01
9.502766513766e-02,2.188672600822e-06,2.188672600822e+00,-1.051212846873e-08,-1.051212846873e+01
9.508231014348e-02,2.196165921783e-06,2.196165921783e+00,-1.039232370543e-08,-1.039232370543e+01
9.513695514931e-02,2.203665037661e-06,2.203665037661e+00,-1.027210931122e-08,-1.027210931122e+01
9.519160015514e-02,2.211169867221e-06,2.211169867221e+00,-1.015148497166e-08,-1.015148497166e+01
9.524624516097e-02,2.218680328906e-06,2.218680328906e+00,-1.003045037676e-08,-1.003045037676e+01
9.530089016680e-02,2.226196340833e-06,2.226196340833e+00,-9.909005220999e-09,-9.909005220999e+00
9.535553517263e-02,2.233717820797e-06,2.233717820797e+00,-9.787149203317e-09,-9.787149203317e+00
9.541018017846e-02,2.241244686283e-06,2.241244686283e+00,-9.664882027173e-09,-9.664882027173e+00
9.546482518429e-02,2.248776854456e-06,2.248776854456e+00,-9.542203400538e-09,-9.542203400538e+00
9.551947019012e-02,2.256314242169e-06,2.256314242169e+00,-9.419113035918e-09,-9.419113035918e+00
