time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
6.361751105482e-01,6.334971685166e-03,-2.251216859419e-01,7.106917071797e-11,-6.035508654626e-09,1.490436805885e-07,-1.327719764963e-06,-1.327719764963e+03,1.762839774272e-03,8.955554446684e-04
6.362353201933e-01,6.321424438745e-03,-2.248808473614e-01,7.070669346796e-11,-6.004995791963e-09,1.489637603987e-07,-1.327010706120e-06,-1.327010706120e+03,1.760957414158e-03,8.956615279575e-04
6.362955298385e-01,6.307891693129e-03,-2.246400087808e-01,7.034604874435e-11,-5.974637131194e-09,1.488838828901e-07,-1.326302011342e-06,-1.326302011342e+03,1.759077025290e-03,8.957674979698e-04
6.363557394836e-01,6.294373448319e-03,-2.243991702002e-01,6.998722728616e-11,-5.944431893615e-09,1.488040480408e-07,-1.325593680516e-06,-1.325593680516e+03,1.757198605823e-03,8.958733548238e-04
6.364159491288e-01,6.280869704315e-03,-2.241583316197e-01,6.963021987915e-11,-5.914379304448e-09,1.487242558290e-07,-1.324885713527e-06,-1.324885713527e+03,1.755322153909e-03,8.959790986380e-04
6.364761587739e-01,6.267380461115e-03,-2.239174930391e-01,6.927501735563e-11,-5.884478592824e-09,1.486445062326e-07,-1.324178110264e-06,-1.324178110264e+03,1.753447667703e-03,8.960847295309e-04
6.365363684190e-01,6.253905718722e-03,-2.236766544586e-01,6.892161059418e-11,-5.854728991759e-09,1.485647992298e-07,-1.323470870612e-06,-1.323470870612e+03,1.751575145359e-03,8.961902476208e-04
6.365965780642e-01,6.240445477133e-03,-2.234358158780e-01,6.856999051947e-11,-5.825129738136e-09,1.484851347987e-07,-1.322763994457e-06,-1.322763994457e+03,1.749704585031e-03,8.962956530259e-04
6.366567877093e-01,6.226999736350e-03,-2.231949772974e-01,6.822014810200e-11,-5.795680072690e-09,1.484055129174e-07,-1.322057481684e-06,-1.322057481684e+03,1.747835984876e-03,8.964009458642e-04
6.367169973545e-01,6.213568496373e-03,-2.229541387169e-01,6.787207435785e-11,-5.766379239979e-09,1.483259335641e-07,-1.321351332178e-06,-1.321351332178e+03,1.745969343049e-03,8.965061262536e-04
6.367772069996e-01,6.200151757201e-03,-2.227133001363e-01,6.752576034848e-11,-5.737226488376e-09,1.482463967169e-07,-1.320645545825e-06,-1.320645545825e+03,1.744104657707e-03,8.966111943122e-04
6.368374166447e-01,6.186749518835e-03,-2.224724615558e-01,6.718119718050e-11,-5.708221070042e-09,1.481669023538e-07,-1.319940122508e-06,-1.319940122508e+03,1.742241927006e-03,8.967161501575e-04
6.368976262899e-01,6.173361781274e-03,-2.222316229752e-01,6.683837600543e-11,-5.679362240908e-09,1.480874504532e-07,-1.319235062112e-06,-1.319235062112e+03,1.740381149105e-03,8.968209939073e-04
6.369578359350e-01,6.159988544518e-03,-2.219907843946e-01,6.649728801946e-11,-5.650649260660e-09,1.480080409930e-07,-1.318530364520e-06,-1.318530364520e+03,1.738522322161e-03,8.969257256791e-04
