time_s,Q_analytical_nC,Isrc_analytical_uA,Iload_analytical_uA,Q_empirical_nC,Isrc_empirical_uA,Iload_empirical_uA
2.203599574712e-01,-5.229102895011e+01,1.159283869121e+01,6.535167309632e-01,2.195075808211e+02,3.647222373682e+00,2.168108383040e+00
2.204987231874e-01,-5.068284702946e+01,1.158537075689e+01,6.670329677655e-01,2.200126552279e+02,3.632358518547e+00,2.169927361889e+00
2.206374889037e-01,-4.907572440695e+01,1.157757243560e+01,6.805230642432e-01,2.205156744844e+02,3.617601626235e+00,2.171725787086e+00
2.207762546200e-01,-4.746970676557e+01,1.156944608310e+01,6.939866458073e-01,2.210166533897e+02,3.602951068318e+00,2.173503815852e+00
2.209150203363e-01,-4.586483946131e+01,1.156099405642e+01,7.074233412446e-01,2.215156066559e+02,3.588406218436e+00,2.175261604437e+00
2.210537860526e-01,-4.426116752300e+01,1.155221871374e+01,7.208327827145e-01,2.220125489082e+02,3.573966452282e+00,2.176999308125e+00
2.211925517689e-01,-4.265873565217e+01,1.154312241422e+01,7.342146057462e-01,2.225074946854e+02,3.559631147603e+00,2.178717081239e+00
2.213313174852e-01,-4.105758822290e+01,1.153370751785e+01,7.475684492360e-01,2.230004584401e+02,3.545399684199e+00,2.180415077142e+00
2.214700832015e-01,-3.945776928174e+01,1.152397638529e+01,7.608939554438e-01,2.234914545389e+02,3.531271443917e+00,2.182093448243e+00
2.216088489178e-01,-3.785932254763e+01,1.151393137771e+01,7.741907699897e-01,2.239804972628e+02,3.517245810647e+00,2.183752346000e+00
2.217476146341e-01,-3.626229141182e+01,1.150357485666e+01,7.874585418503e-01,2.244676008074e+02,3.503322170326e+00,2.185391920922e+00
2.218863803504e-01,-3.466671893784e+01,1.149290918388e+01,8.006969233551e-01,2.249527792835e+02,3.489499910927e+00,2.187012322576e+00
2.220251460667e-01,-3.307264786147e+01,1.148193672119e+01,8.139055701826e-01,2.254360467167e+02,3.475778422457e+00,2.188613699589e+00
2.221639117829e-01,-3.148012059077e+01,1.147065983031e+01,8.270841413557e-01,2.259174170484e+02,3.462157096960e+00,2.190196199650e+00
2.223026774992e-01,-2.988917920609e+01,1.145908087274e+01,8.402322992380e-01,2.263969041357e+02,3.448635328511e+00,2.191759969517e+00
2.224414432155e-01,-2.829986546007e+01,1.144720220961e+01,8.533497095287e-01,2.268745217516e+02,3.435212513207e+00,2.193305155017e+00
2.225802089318e-01,-2.671222077778e+01,1.143502620149e+01,8.664360412582e-01,2.273502835857e+02,3.421888020523e+00,2.194831901037e+00
2.227189746481e-01,-2.512628625675e+01,1.142255520832e+01,8.794909667834e-01,2.278242032361e+02,3.408657197873e+00,2.196340349017e+00
2.228577403644e-01,-2.354210266706e+01,1.140979158922e+01,8.925141617822e-01,2.282962931010e+02,3.395507337371e+00,2.197830629494e+00
2.229965060807e-01,-2.195971045151e+01,1.139673770235e+01,9.055053052490e-01,2.287665632518e+02,3.382428887742e+00,2.199302859089e+00
2.231352717970e-01,-2.037914972575e+01,1.138339590479e+01,9.184640794885e-01,2.292350234358e+02,3.369420502316e+00,2.200757147544e+00
2.232740375133e-01,-1.880046027839e+01,1.136976855241e+01,9.313901701111e-01,2.297016833507e+02,3.356481822095e+00,2.202193603409e+00
2.234128032296e-01,-1.722368157126e+01,1.135585799968e+01,9.442832660264e-01,2.301665526443e+02,3.343612489224e+00,2.203612334659e+00
2.235515689459e-01,-1.564885273953e+01,1.134166659960e+01,9.571430594377e-01,2.306296409149e+02,3.330812146983e+00,2.205013448694e+00
2.236903346622e-01,-1.407601259199e+01,1.132719670353e+01,9.699692458362e-01,2.310909577112e+02,3.318080439790e+00,2.206397052340e+00
2.238291003784e-01,-1.250519961125e+01,1.131245066106e+01,9.827615239945e-01,2.315505125328e+02,3.305417013192e+00,2.207763251851e+00
2.239678660947e-01,-1.093645195400e+01,1.129743081988e+01,9.955195959605e-01,2.320083148301e+02,3.292821513868e+00,2.209112152916e+00
2.241066318110e-01,-9.369807451293e+00,1.128213952567e+01,1.008243167051e+00,2.324643740047e+02,3.280293589630e+00,2.210443860654e+00
2.242453975273e-01,-7.805303608833e+00,1.126657912193e+01,1.020931945843e+00,2.329186994093e+02,3.267832889414e+00,2.211758479622e+00
2.243841632436e-01,-6.242977607270e+00,1.125075194989e+01,1.033585644173e+00,2.333713003480e+02,3.255439063283e+00,2.213056113811e+00
2.245229289599e-01,-4.682866302539e+00,1.123466034838e+01,1.046203977122e+00,2.338221860763e+02,3.243111762428e+00,2.214336866655e+00
2.246616946762e-01,-3.125006226196e+00,1.121830665368e+01,1.058786663014e+00,2.342713658014e+02,3.230850639160e+00,2.215600841029e+00
2.248004603925e-01,-1.569433585785e+00,1.120169319939e+01,1.071333423406e+00,2.347188486826e+02,3.218655346909e+00,2.216848139250e+00
2.249392261088e-01,-1.618426520996e-02,1.118482231639e+01,1.083843983084e+00,2.351646438309e+02,3.206525540230e+00,2.218078863084e+00
2.250779918251e-01,1.534706174871e+00,1.116769633259e+01,1.096318070051e+00,2.356087603094e+02,3.194460874794e+00,2.219293113742e+00
2.252167575414e-01,3.083202496629e+00,1.115031757292e+01,1.108755415523e+00,2.360512071338e+02,3.182461007383e+00,2.220490991887e+00
2.253555232577e-01,4.629269784643e+00,1.113268835916e+01,1.121155753918e+00,2.364919932719e+02,3.170525595902e+00,2.221672597632e+00
2.254942889739e-01,6.172873445451e+00,1.111481100983e+01,1.133518822853e+00,2.369311276444e+02,3.158654299362e+00,2.222838030547e+00
2.256330546902e-01,7.713979207094e+00,1.109668784007e+01,1.145844363131e+00,2.373686191247e+02,3.146846777888e+00,2.223987389655e+00
2.257718204065e-01,9.252553118636e+00,1.107832116154e+01,1.158132118733e+00,2.378044765388e+02,3.135102692712e+00,2.225120773440e+00
2.259105861228e-01,1.078856154967e+01,1.105971328229e+01,1.170381836815e+00,2.382387086663e+02,3.123421706178e+00,2.226238279844e+00
2.260493518391e-01,1.232197118983e+01,1.104086650666e+01,1.182593267693e+00,2.386713242395e+02,3.111803481732e+00,2.227340006273e+00
2.261881175554e-01,1.385274904823e+01,1.102178313517e+01,1.194766164840e+00,2.391023319445e+02,3.100247683926e+00,2.228426049597e+00
2.263268832717e-01,1.538086245296e+01,1.100246546440e+01,1.206900284872e+00,2.395317404206e+02,3.088753978413e+00,2.229496506150e+00
2.264656489880e-01,1.690627905051e+01,1.098291578687e+01,1.218995387542e+00,2.399595582610e+02,3.077322031950e+00,2.230551471739e+00
2.266044147043e-01,1.842896680523e+01,1.096313639098e+01,1.231051235735e+00,2.403857940126e+02,3.065951512389e+00,2.231591041636e+00
2.267431804206e-01,1.994889399871e+01,1.094312956084e+01,1.243067595449e+00,2.408104561765e+02,3.054642088683e+00,2.232615310591e+00
2.268819461369e-01,2.146602922920e+01,1.092289757623e+01,1.255044235796e+00,2.412335532075e+02,3.043393430878e+00,2.233624372823e+00
2.270207118532e-01,2.298034141100e+01,1.090244271245e+01,1.266980928986e+00,2.416550935152e+02,3.032205210116e+00,2.234618322031e+00
2.271594775694e-01,2.449179977384e+01,1.088176724023e+01,1.278877450321e+00,2.420750854634e+02,3.021077098632e+00,2.235597251391e+00
2.272982432857e-01,2.600037386222e+01,1.086087342563e+01,1.290733578185e+00,2.424935373704e+02,3.010008769750e+00,2.236561253559e+00
2.274370090020e-01,2.750603353476e+01,1.083976352994e+01,1.302549094033e+00,2.429104575093e+02,2.998999897882e+00,2.237510420676e+00
2.275757747183e-01,2.900874896355e+01,1.081843980960e+01,1.314323782381e+00,2.433258541084e+02,2.988050158529e+00,2.238444844364e+00
2.277145404346e-01,3.050849063344e+01,1.079690451608e+01,1.326057430799e+00,2.437397353505e+02,2.977159228278e+00,2.239364615733e+00
2.278533061509e-01,3.200522934136e+01,1.077515989577e+01,1.337749829899e+00,2.441521093740e+02,2.966326784801e+00,2.240269825381e+00
2.279920718672e-01,3.349893619563e+01,1.075320818993e+01,1.349400773323e+00,2.445629842726e+02,2.955552506847e+00,2.241160563396e+00
2.281308375835e-01,3.498958261518e+01,1.073105163456e+01,1.361010057739e+00,2.449723680953e+02,2.944836074251e+00,2.242036919360e+00
2.282696032998e-01,3.647714032889e+01,1.070869246031e+01,1.372577482822e+00,2.453802688470e+02,2.934177167924e+00,2.242898982347e+00
2.284083690161e-01,3.796158137478e+01,1.068613289242e+01,1.384102851252e+00,2.457866944882e+02,2.923575469854e+00,2.243746840929e+00
2.285471347324e-01,3.944287809930e+01,1.066337515058e+01,1.395585968698e+00,2.461916529354e+02,2.913030663108e+00,2.244580583173e+00
2.286859004487e-01,4.092100315650e+01,1.064042144889e+01,1.407026643809e+00,2.465951520613e+02,2.902542431822e+00,2.245400296651e+00
2.288246661649e-01,4.239592950730e+01,1.061727399574e+01,1.418424688206e+00,2.469971996946e+02,2.892110461204e+00,2.246206068432e+00
2.289634318812e-01,4.386763041867e+01,1.059393499373e+01,1.429779916465e+00,2.473978036207e+02,2.881734437538e+00,2.246997985093e+00
2.291021975975e-01,4.533607946281e+01,1.057040663961e+01,1.441092146113e+00,2.477969715814e+02,2.871414048171e+00,2.247776132715e+00
2.292409633138e-01,4.680125051635e+01,1.054669112413e+01,1.452361197613e+00,2.481947112751e+02,2.861148981518e+00,2.248540596886e+00
2.293797290301e-01,4.826311775950e+01,1.052279063206e+01,1.463586894353e+00,2.485910303571e+02,2.850938927062e+00,2.249291462705e+00
2.295184947464e-01,4.972165567523e+01,1.049870734200e+01,1.474769062638e+00,2.489859364397e+02,2.840783648611e+00,2.250028814828e+00
2.296572604627e-01,5.117683904840e+01,1.047444342636e+01,1.485907531675e+00,2.493794371127e+02,2.830693695612e+00,2.250752744180e+00
2.297960261790e-01,5.262864296487e+01,1.045000105129e+01,1.497002133563e+00,2.497715429163e+02,2.820701469655e+00,2.251463368116e+00
2.299347918953e-01,5.407704281066e+01,1.042538237655e+01,1.508052703283e+00,2.501622704325e+02,2.810830962866e+00,2.252160838698e+00
2.300735576116e-01,5.552201427106e+01,1.040058955549e+01,1.519059078684e+00,2.505516368601e+02,2.801083903458e+00,2.252845323695e+00
2.302123233279e-01,5.696353332971e+01,1.037562473493e+01,1.530021100475e+00,2.509396592610e+02,2.791459307390e+00,2.253516991127e+00
2.303510890442e-01,5.840157626769e+01,1.035049005510e+01,1.540938612210e+00,2.513263545607e+02,2.781956194417e+00,2.254176007595e+00
2.304898547604e-01,5.983611966264e+01,1.032518764958e+01,1.551811460277e+00,2.517117395490e+02,2.772573588078e+00,2.254822538282e+00
2.306286204767e-01,6.126714038777e+01,1.029971964521e+01,1.562639493887e+00,2.520958308806e+02,2.763310515694e+00,2.255456746965e+00
2.307673861930e-01,6.269461561098e+01,1.027408816201e+01,1.573422565064e+00,2.524786450751e+02,2.754166008361e+00,2.256078796016e+00
2.309061519093e-01,6.411852279386e+01,1.024829531314e+01,1.584160528628e+00,2.528601985184e+02,2.745139100940e+00,2.256688846413e+00
2.310449176256e-01,6.553883969077e+01,1.022234320480e+01,1.594853242187e+00,2.532405074625e+02,2.736228832057e+00,2.257287057745e+00
2.311836833419e-01,6.695554434785e+01,1.019623393619e+01,1.605500566125e+00,2.536195880261e+02,2.727434244092e+00,2.257873588215e+00
2.313224490582e-01,6.836861510203e+01,1.016996959940e+01,1.616102363588e+00,2.539974561955e+02,2.718754383177e+00,2.258448594652e+00
2.314612147745e-01,6.977803058010e+01,1.014355227941e+01,1.626658500471e+00,2.543741278249e+02,2.710188299186e+00,2.259012232514e+00
2.315999804908e-01,7.118376969762e+01,1.011698405394e+01,1.637168845411e+00,2.547496186367e+02,2.701735045731e+00,2.259564655893e+00
2.317387462071e-01,7.258581165801e+01,1.009026699348e+01,1.647633269767e+00,2.551239442226e+02,2.693393680157e+00,2.260106017524e+00
2.318775119234e-01,7.398413595147e+01,1.006340316113e+01,1.658051647613e+00,2.554971200433e+02,2.685163263531e+00,2.260636468793e+00
2.320162776397e-01,7.537872235398e+01,1.003639461262e+01,1.668423855725e+00,2.558691614298e+02,2.677042860644e+00,2.261156159736e+00
2.321550433559e-01,7.676955092628e+01,1.000924339621e+01,1.678749773567e+00,2.562400835835e+02,2.669031539995e+00,2.261665239054e+00
2.322938090722e-01,7.815660201281e+01,9.981951552616e+00,1.689029283279e+00,2.566099015767e+02,2.661128373793e+00,2.262163854114e+00
2.324325747885e-01,7.953985624066e+01,9.954521115000e+00,1.699262269662e+00,2.569786303534e+02,2.653332437950e+00,2.262652150954e+00
2.325713405048e-01,8.091929451853e+01,9.926954108864e+00,1.709448620172e+00,2.573462847293e+02,2.645642812069e+00,2.263130274296e+00
2.327101062211e-01,8.229489803568e+01,9.899252552018e+00,1.719588224899e+00,2.577128793931e+02,2.638058579443e+00,2.263598367543e+00
2.328488719374e-01,8.366664826080e+01,9.871418454515e+00,1.729680976560e+00,2.580784289061e+02,2.630578827049e+00,2.264056572794e+00
2.329876376537e-01,8.503452694099e+01,9.843453818604e+00,1.739726770484e+00,2.584429477035e+02,2.623202645538e+00,2.264505030845e+00
2.331264033700e-01,8.639851610064e+01,9.815360638673e+00,1.749725504598e+00,2.588064500943e+02,2.615929129235e+00,2.264943881195e+00
2.332651690863e-01,8.775859804036e+01,9.787140901193e+00,1.759677079417e+00,2.591689502623e+02,2.608757376126e+00,2.265373262054e+00
2.334039348026e-01,8.911475533585e+01,9.758796584670e+00,1.769581398029e+00,2.595304622662e+02,2.601686487855e+00,2.265793310350e+00
2.335427005189e-01,9.046697083680e+01,9.730329659588e+00,1.779438366081e+00,2.598910000404e+02,2.594715569722e+00,2.266204161732e+00
2.336814662352e-01,9.181522766578e+01,9.701742088377e+00,1.789247891768e+00,2.602505773954e+02,2.587843730671e+00,2.266605950578e+00
2.338202319514e-01,9.315950921714e+01,9.673035825342e+00,1.799009885819e+00,2.606092080183e+02,2.581070083285e+00,2.266998810001e+00
2.339589976677e-01,9.449979915582e+01,9.644212816626e+00,1.808724261484e+00,2.609669054732e+02,2.574393743778e+00,2.267382871856e+00
2.340977633840e-01,9.583608141627e+01,9.615275000168e+00,1.818390934520e+00,2.613236832020e+02,2.567813831999e+00,2.267758266744e+00
2.342365291003e-01,9.716834020130e+01,9.586224305645e+00,1.828009823178e+00,2.616795545246e+02,2.561329471414e+00,2.268125124017e+00
2.343752948166e-01,9.849655998088e+01,9.557062654439e+00,1.837580848191e+00,2.620345326395e+02,2.554939789103e+00,2.268483571790e+00
2.345140605329e-01,9.982072549107e+01,9.527791959584e+00,1.847103932759e+00,2.623886306244e+02,2.548643915758e+00,2.268833736940e+00
2.346528262492e-01,1.011408217328e+02,9.498414125733e+00,1.856579002537e+00,2.627418614366e+02,2.542440985674e+00,2.269175745116e+00
2.347915919655e-01,1.024568339707e+02,9.468931049106e+00,1.866005985620e+00,2.630942379134e+02,2.536330136744e+00,2.269509720743e+00
2.349303576818e-01,1.037687477319e+02,9.439344617452e+00,1.875384812529e+00,2.634457727730e+02,2.530310510449e+00,2.269835787031e+00
2.350691233981e-01,1.050765488050e+02,9.409656710014e+00,1.884715416202e+00,2.637964786143e+02,2.524381251857e+00,2.270154065976e+00
2.352078891144e-01,1.063802232387e+02,9.379869197484e+00,1.893997731975e+00,2.641463679182e+02,2.518541509614e+00,2.270464678371e+00
2.353466548307e-01,1.076797573408e+02,9.349983941975e+00,1.903231697571e+00,2.644954530475e+02,2.512790435941e+00,2.270767743808e+00
2.354854205469e-01,1.089751376768e+02,9.320002796955e+00,1.912417253087e+00,2.648437462476e+02,2.507127186621e+00,2.271063380688e+00
2.356241862632e-01,1.102663510687e+02,9.289927607250e+00,1.921554340980e+00,2.651912596472e+02,2.501550921001e+00,2.271351706221e+00
2.357629519795e-01,1.115533845942e+02,9.259760208992e+00,1.930642906051e+00,2.655380052584e+02,2.496060801985e+00,2.271632836438e+00
2.359017176958e-01,1.128362255849e+02,9.229502429561e+00,1.939682895435e+00,2.658839949774e+02,2.490655996018e+00,2.271906886193e+00
2.360404834121e-01,1.141148616255e+02,9.199156087589e+00,1.948674258584e+00,2.662292405851e+02,2.485335673090e+00,2.272173969170e+00
2.361792491284e-01,1.153892805525e+02,9.168722992913e+00,1.957616947257e+00,2.665737537472e+02,2.480099006732e+00,2.272434197889e+00
2.363180148447e-01,1.166594704527e+02,9.138204946537e+00,1.966510915502e+00,2.669175460154e+02,2.474945174001e+00,2.272687683712e+00
2.364567805610e-01,1.179254196625e+02,9.107603740586e+00,1.975356119645e+00,2.672606288269e+02,2.469873355473e+00,2.272934536847e+00
2.365955462773e-01,1.191871167662e+02,9.076921158315e+00,1.984152518276e+00,2.676030135060e+02,2.464882735250e+00,2.273174866357e+00
2.367343119936e-01,1.204445505950e+02,9.046158974072e+00,1.992900072235e+00,2.679447112636e+02,2.459972500943e+00,2.273408780163e+00
2.368730777099e-01,1.216977102257e+02,9.015318953218e+00,2.001598744596e+00,2.682857331983e+02,2.455141843666e+00,2.273636385051e+00
2.370118434262e-01,1.229465849793e+02,8.984402852159e+00,2.010248500658e+00,2.686260902967e+02,2.450389958032e+00,2.273857786676e+00
2.371506091424e-01,1.241911644201e+02,8.953412418309e+00,2.018849307926e+00,2.689657934337e+02,2.445709840376e+00,2.274073085738e+00
2.372893748587e-01,1.254314383543e+02,8.922349390036e+00,2.027401136100e+00,2.693048516524e+02,2.441056047175e+00,2.274282350401e+00
2.374281405750e-01,1.266673968284e+02,8.891215496650e+00,2.035903957060e+00,2.696432632155e+02,2.436375055096e+00,2.274485587582e+00
2.375669062913e-01,1.278990301285e+02,8.860012458398e+00,2.044357744854e+00,2.699810223117e+02,2.431652381578e+00,2.274682762164e+00
2.377056720076e-01,1.291263287786e+02,8.828741986417e+00,2.052762475681e+00,2.703181231845e+02,2.426888454640e+00,2.274873830387e+00
2.378444377239e-01,1.303492835399e+02,8.797405782716e+00,2.061118127880e+00,2.706545601412e+02,2.422083731089e+00,2.275058749092e+00
2.379832034402e-01,1.315678854085e+02,8.766005540165e+00,2.069424681914e+00,2.709903275523e+02,2.417238665702e+00,2.275237475737e+00
2.381219691565e-01,1.327821256154e+02,8.734542942457e+00,2.077682120356e+00,2.713254198510e+02,2.412353711227e+00,2.275409968392e+00
2.382607348728e-01,1.339919956243e+02,8.703019664101e+00,2.085890427878e+00,2.716598315336e+02,2.407429318380e+00,2.275576185739e+00
2.383995005891e-01,1.351974871306e+02,8.671437370400e+00,2.094049591234e+00,2.719935571586e+02,2.402465935857e+00,2.275736087067e+00
2.385382663054e-01,1.363985920603e+02,8.639797717425e+00,2.102159599247e+00,2.723265913466e+02,2.397464010331e+00,2.275889632266e+00
2.386770320217e-01,1.375953025684e+02,8.608102352006e+00,2.110220442793e+00,2.726589287800e+02,2.392423986463e+00,2.276036781830e+00
2.388157977379e-01,1.387876110379e+02,8.576352911715e+00,2.118232114792e+00,2.729905642029e+02,2.387346306901e+00,2.276177496848e+00
2.389545634542e-01,1.399755100783e+02,8.544551024836e+00,2.126194610191e+00,2.733214924206e+02,2.382231412279e+00,2.276311739003e+00
2.390933291705e-01,1.411589925246e+02,8.512698310357e+00,2.134107925947e+00,2.736517082995e+02,2.377079741229e+00,2.276439470569e+00
2.392320948868e-01,1.423380514355e+02,8.480796377973e+00,2.141972061018e+00,2.739812067665e+02,2.371891730382e+00,2.276560654409e+00
2.393708606031e-01,1.435126800928e+02,8.448846828039e+00,2.149787016348e+00,2.743099828093e+02,2.366667814370e+00,2.276675253967e+00
2.395096263194e-01,1.446828719994e+02,8.416851251579e+00,2.157552794851e+00,2.746380314755e+02,2.361408425828e+00,2.276783233271e+00
2.396483920357e-01,1.458486208785e+02,8.384811230270e+00,2.165269401398e+00,2.749653478727e+02,2.356113995404e+00,2.276884556927e+00
2.397871577520e-01,1.470099206721e+02,8.352728336420e+00,2.172936842803e+00,2.752919271680e+02,2.350784951754e+00,2.276979190114e+00
2.399259234683e-01,1.481667655397e+02,8.320604132969e+00,2.180555127809e+00,2.756177645880e+02,2.345421721555e+00,2.277067098584e+00
