normalized_time,experiment_charge_nC,simulation_charge_nC,difference_nC
8.694347173587e-01,-1.966091274221e+02,-5.843966865138e+01,1.381694587708e+02
8.699349674837e-01,-1.961286369519e+02,-5.717389119329e+01,1.389547457586e+02
8.704352176088e-01,-1.956617583726e+02,-5.592792768487e+01,1.397338306877e+02
8.709354677339e-01,-1.952074428799e+02,-5.470178044572e+01,1.405056624341e+02
8.714357178589e-01,-1.947658454812e+02,-5.349543685317e+01,1.412704086280e+02
8.719359679840e-01,-1.943326812991e+02,-5.230886983303e+01,1.420238114661e+02
8.724362181091e-01,-1.939039670620e+02,-5.114203835935e+01,1.427619287026e+02
8.729364682341e-01,-1.934745976022e+02,-4.999488796164e+01,1.434797096406e+02
8.734367183592e-01,-1.930398143306e+02,-4.886735123775e+01,1.441724630929e+02
8.739369684842e-01,-1.925954527848e+02,-4.775934837082e+01,1.448361044140e+02
8.744372186093e-01,-1.921369257563e+02,-4.667078764880e+01,1.454661381075e+02
8.749374687344e-01,-1.916624200985e+02,-4.560156598510e+01,1.460608541134e+02
8.754377188594e-01,-1.911680142706e+02,-4.455156943885e+01,1.466164448317e+02
8.759379689845e-01,-1.906523014492e+02,-4.352067373361e+01,1.471316277155e+02
8.764382191096e-01,-1.901163405287e+02,-4.250874477322e+01,1.476075957555e+02
8.769384692346e-01,-1.895582490430e+02,-4.151563915351e+01,1.480426098894e+02
8.774387193597e-01,-1.889799511240e+02,-4.054120466910e+01,1.484387464549e+02
8.779389694847e-01,-1.883825770420e+02,-3.958528081385e+01,1.487972962281e+02
8.784392196098e-01,-1.877651113991e+02,-3.864769927451e+01,1.491174121246e+02
8.789394697349e-01,-1.871327921345e+02,-3.772828441626e+01,1.494045077182e+02
8.794397198599e-01,-1.864883836953e+02,-3.682685375965e+01,1.496615299356e+02
8.799399699850e-01,-1.858352611640e+02,-3.594321844824e+01,1.498920427158e+02
8.804402201101e-01,-1.851784926798e+02,-3.507718370603e+01,1.501013089737e+02
8.809404702351e-01,-1.845228566968e+02,-3.422854928450e+01,1.502943074123e+02
8.814407203602e-01,-1.838755339804e+02,-3.339710989839e+01,1.504784240820e+02
8.819409704852e-01,-1.832429395532e+02,-3.258265565012e+01,1.506602839031e+02
8.824412206103e-01,-1.826335083426e+02,-3.178497244216e+01,1.508485359004e+02
8.829414707354e-01,-1.820522205587e+02,-3.100384237733e+01,1.510483781814e+02
8.834417208604e-01,-1.815016851410e+02,-3.023904414649e+01,1.512626409945e+02
8.839419709855e-01,-1.809894602986e+02,-2.949035340370e+01,1.514991068949e+02
8.844422211106e-01,-1.805144045157e+02,-2.875754312847e+01,1.517568613872e+02
8.849424712356e-01,-1.800779866067e+02,-2.804038397507e+01,1.520376026317e+02
8.854427213607e-01,-1.796851775072e+02,-2.733864460888e+01,1.523465328983e+02
8.859429714857e-01,-1.793313318143e+02,-2.665209202975e+01,1.526792397846e+02
8.864432216108e-01,-1.790178805787e+02,-2.598049188229e+01,1.530373886964e+02
8.869434717359e-01,-1.787453626448e+02,-2.532360875331e+01,1.534217538915e+02
8.874437218609e-01,-1.785092511740e+02,-2.468120645629e+01,1.538280447177e+02
8.879439719860e-01,-1.783109486428e+02,-2.405304830329e+01,1.542579003395e+02
8.884442221111e-01,-1.781478215142e+02,-2.343889736408e+01,1.547089241501e+02
8.889444722361e-01,-1.780162558163e+02,-2.283851671304e+01,1.551777391033e+02
8.894447223612e-01,-1.779175423596e+02,-2.225166966373e+01,1.556658726959e+02
8.899449724862e-01,-1.778465071220e+02,-2.167811999146e+01,1.561683871305e+02
8.904452226113e-01,-1.778001245207e+02,-2.111763214421e+01,1.566824923765e+02
8.909454727364e-01,-1.777785432501e+02,-2.056997144192e+01,1.572085718081e+02
8.914457228614e-01,-1.777758544056e+02,-2.003490426454e+01,1.577409501411e+02
8.919459729865e-01,-1.777901561165e+02,-1.951219822922e+01,1.582779578873e+02
8.924462231116e-01,-1.778192940255e+02,-1.900162235670e+01,1.588176716687e+02
8.929464732366e-01,-1.778591421045e+02,-1.850294722738e+01,1.593561948771e+02
8.934467233617e-01,-1.779080333901e+02,-1.801594512731e+01,1.598920882628e+02
8.939469734867e-01,-1.779634026648e+02,-1.754039018436e+01,1.604230124804e+02
8.944472236118e-01,-1.780225248959e+02,-1.707605849502e+01,1.609464664009e+02
8.949474737369e-01,-1.780835070870e+02,-1.662272824199e+01,1.614607788450e+02
8.954477238619e-01,-1.781439837303e+02,-1.618017980297e+01,1.619638039273e+02
8.959479739870e-01,-1.782020907238e+02,-1.574819585099e+01,1.624538948728e+02
8.964482241121e-01,-1.782554765917e+02,-1.532656144645e+01,1.629289151453e+02
8.969484742371e-01,-1.783030910840e+02,-1.491506412146e+01,1.633880269625e+02
8.974487243622e-01,-1.783435085327e+02,-1.451349395645e+01,1.638300145763e+02
8.979489744872e-01,-1.783745473621e+02,-1.412164364966e+01,1.642529037125e+02
8.984492246123e-01,-1.783959914141e+02,-1.373930857962e+01,1.646566828345e+02
8.989494747374e-01,-1.784062286027e+02,-1.336628686112e+01,1.650399417416e+02
8.994497248624e-01,-1.784039446758e+02,-1.300237939464e+01,1.654015652811e+02
8.999499749875e-01,-1.783893325797e+02,-1.264738990996e+01,1.657419426698e+02
9.004502251126e-01,-1.783605650009e+02,-1.230112500387e+01,1.660594399971e+02
9.009504752376e-01,-1.783173293731e+02,-1.196339417244e+01,1.663539352007e+02
9.014507253627e-01,-1.782597669869e+02,-1.163400983811e+01,1.666257571488e+02
9.019509754877e-01,-1.781851351360e+02,-1.131278737186e+01,1.668723477641e+02
9.024512256128e-01,-1.780928322796e+02,-1.099954511059e+01,1.670932871690e+02
9.029514757379e-01,-1.779800485377e+02,-1.069410437023e+01,1.672859441675e+02
9.034517258629e-01,-1.778396562566e+02,-1.039628945456e+01,1.674433668020e+02
9.039519759880e-01,-1.776705678073e+02,-1.010592766012e+01,1.675646401472e+02
9.044522261131e-01,-1.774679306588e+02,-9.822849277404e+00,1.676450813814e+02
9.049524762381e-01,-1.772269127748e+02,-9.546887588547e+00,1.676800251863e+02
9.054527263632e-01,-1.769492166368e+02,-9.277878861742e+00,1.676713377750e+02
9.059529764882e-01,-1.766309950560e+02,-9.015662342568e+00,1.676153327134e+02
9.064532266133e-01,-1.762719045807e+02,-8.760080242453e+00,1.675118243383e+02
9.069534767384e-01,-1.758744420595e+02,-8.510977724433e+00,1.673634643350e+02
9.074537268634e-01,-1.754352494732e+02,-8.268202886418e+00,1.671670465867e+02
9.079539769885e-01,-1.749586627348e+02,-8.031606742119e+00,1.669270559927e+02
9.084542271136e-01,-1.744477616142e+02,-7.801043199818e+00,1.666467184144e+02
9.089544772386e-01,-1.739008587528e+02,-7.576369039138e+00,1.663244897137e+02
9.094547273637e-01,-1.733258922095e+02,-7.357443885959e+00,1.659684483236e+02
9.099549774887e-01,-1.727258500635e+02,-7.144130185643e+00,1.655817198778e+02
9.104552276138e-01,-1.721043264467e+02,-6.936293174696e+00,1.651680332720e+02
9.109554777389e-01,-1.714692544356e+02,-6.733800850999e+00,1.647354535846e+02
9.114557278639e-01,-1.708267145757e+02,-6.536523942753e+00,1.642901906330e+02
9.119559779890e-01,-1.701853196483e+02,-6.344335876238e+00,1.638409837720e+02
9.124562281141e-01,-1.695518762165e+02,-6.157112742513e+00,1.633947634740e+02
9.129564782391e-01,-1.689337888328e+02,-5.974733263169e+00,1.629590555697e+02
9.134567283642e-01,-1.683359901985e+02,-5.797078755222e+00,1.625389114433e+02
9.139569784892e-01,-1.677616208389e+02,-5.624033095275e+00,1.621375877436e+02
9.144572286143e-01,-1.672177817693e+02,-5.455482683005e+00,1.617622990863e+02
9.149574787394e-01,-1.667040760400e+02,-5.291316404094e+00,1.614127596359e+02
9.154577288644e-01,-1.662222280695e+02,-5.131425592671e+00,1.610908024768e+02
9.159579789895e-01,-1.657767293721e+02,-4.975703993345e+00,1.608010253788e+02
9.164582291146e-01,-1.653641689504e+02,-4.824047722905e+00,1.605401212275e+02
9.169584792396e-01,-1.649864791270e+02,-4.676355231763e+00,1.603101238952e+02
9.174587293647e-01,-1.646449600900e+02,-4.532527265190e+00,1.601124328248e+02
9.179589794897e-01,-1.643361814742e+02,-4.392466824419e+00,1.599437146498e+02
9.184592296148e-01,-1.640620469379e+02,-4.256079127671e+00,1.598059678102e+02
9.189594797399e-01,-1.638203105002e+02,-4.123271571148e+00,1.596970389290e+02
9.194597298649e-01,-1.636077142401e+02,-3.993953690054e+00,1.596137605500e+02
9.199599799900e-01,-1.634258588153e+02,-3.868037119693e+00,1.595578216957e+02
9.204602301151e-01,-1.632704464392e+02,-3.745435556668e+00,1.595250108825e+02
9.209604802401e-01,-1.631390114417e+02,-3.626064720251e+00,1.595129467214e+02
9.214607303652e-01,-1.630315754967e+02,-3.509842313930e+00,1.595217331828e+02
9.219609804902e-01,-1.629423855222e+02,-3.396687987196e+00,1.595456975350e+02
9.224612306153e-01,-1.628699319969e+02,-3.286523297587e+00,1.595834086993e+02
9.229614807404e-01,-1.628130036813e+02,-3.179271673014e+00,1.596337320083e+02
9.234617308654e-01,-1.627681454607e+02,-3.074858374414e+00,1.596932870863e+02
9.239619809905e-01,-1.627339137353e+02,-2.973210458736e+00,1.597607032766e+02
9.244622311156e-01,-1.627078587428e+02,-2.874256742301e+00,1.598336020005e+02
9.249624812406e-01,-1.626873514867e+02,-2.777927764534e+00,1.599094237221e+02
9.254627313657e-01,-1.626708061900e+02,-2.684155752118e+00,1.599866504379e+02
9.259629814907e-01,-1.626559941630e+02,-2.592874583552e+00,1.600631195795e+02
9.264632316158e-01,-1.626411080260e+02,-2.504019754150e+00,1.601370882718e+02
9.269634817409e-01,-1.626241713006e+02,-2.417528341506e+00,1.602066429591e+02
9.274637318659e-01,-1.626037797843e+02,-2.333338971395e+00,1.602704408129e+02
9.279639819910e-01,-1.625786472831e+02,-2.251391784169e+00,1.603272554989e+02
9.284642321161e-01,-1.625472703036e+02,-2.171628401624e+00,1.603756419020e+02
9.289644822411e-01,-1.625095467603e+02,-2.093991894361e+00,1.604155548660e+02
9.294647323662e-01,-1.624644249509e+02,-2.018426749647e+00,1.604459982013e+02
9.299649824912e-01,-1.624109196473e+02,-1.944878839773e+00,1.604660408075e+02
9.304652326163e-01,-1.623489824362e+02,-1.873295390924e+00,1.604756870452e+02
9.309654827414e-01,-1.622773202275e+02,-1.803624952562e+00,1.604736952750e+02
9.314657328664e-01,-1.621963103556e+02,-1.735817367319e+00,1.604604929883e+02
9.319659829915e-01,-1.621066941340e+02,-1.669823741412e+00,1.604368703926e+02
9.324662331166e-01,-1.620075073651e+02,-1.605596415563e+00,1.604019109496e+02
9.329664832416e-01,-1.618985452766e+02,-1.543088936457e+00,1.603554563401e+02
9.334667333667e-01,-1.617779971975e+02,-1.482256028697e+00,1.602957411688e+02
9.339669834917e-01,-1.616416251395e+02,-1.423053567287e+00,1.602185715722e+02
9.344672336168e-01,-1.614881597568e+02,-1.365438550624e+00,1.601227212062e+02
9.349674837419e-01,-1.613136925162e+02,-1.309369074009e+00,1.600043234422e+02
9.354677338669e-01,-1.611134302861e+02,-1.254804303659e+00,1.598586259824e+02
9.359679839920e-01,-1.608868126568e+02,-1.201704451230e+00,1.596851082055e+02
9.364682341171e-01,-1.606289729989e+02,-1.150030748849e+00,1.594789422501e+02
9.369684842421e-01,-1.603380894737e+02,-1.099745424630e+00,1.592383440490e+02
9.374687343672e-01,-1.600154918654e+02,-1.050811678702e+00,1.589646801867e+02
9.379689844922e-01,-1.596576416593e+02,-1.003193659709e+00,1.586544479996e+02
9.384692346173e-01,-1.592673885032e+02,-9.568564418112e-01,1.583105320614e+02
9.389694847424e-01,-1.588462817183e+02,-9.117660021572e-01,1.579345157161e+02
9.394697348674e-01,-1.583917702711e+02,-8.678891988289e-01,1.575238810722e+02
9.399699849925e-01,-1.579110582881e+02,-8.251937492592e-01,1.570858645388e+02
9.404702351176e-01,-1.574073184434e+02,-7.836482091093e-01,1.566236702342e+02
9.409704852426e-01,-1.568845002844e+02,-7.432219516034e-01,1.561412783328e+02
9.414707353677e-01,-1.563501107373e+02,-7.038851473116e-01,1.556462255899e+02
9.419709854927e-01,-1.558100121811e+02,-6.656087443778e-01,1.551444034368e+02
9.424712356178e-01,-1.552719568324e+02,-6.283644491841e-01,1.546435923832e+02
9.429714857429e-01,-1.547418611380e+02,-5.921247074440e-01,1.541497364306e+02
9.434717358679e-01,-1.542264849624e+02,-5.568626857213e-01,1.536696222767e+02
9.439719859930e-01,-1.537303572020e+02,-5.225522533638e-01,1.532078049487e+02
9.444722361181e-01,-1.532560831505e+02,-4.891679648474e-01,1.527669151857e+02
9.449724862431e-01,-1.528096096573e+02,-4.566850425234e-01,1.523529246147e+02
9.454727363682e-01,-1.523905015467e+02,-4.250793597618e-01,1.519654221869e+02
9.459729864932e-01,-1.520007524857e+02,-3.943274244825e-01,1.516064250612e+02
9.464732366183e-01,-1.516449517443e+02,-3.644063630699e-01,1.512805453812e+02
9.469734867434e-01,-1.513199722936e+02,-3.352939046623e-01,1.509846783889e+02
9.474737368684e-01,-1.510273351750e+02,-3.069683658089e-01,1.507203668092e+02
9.479739869935e-01,-1.507675537603e+02,-2.794086354885e-01,1.504881451248e+02
9.484742371186e-01,-1.505371020930e+02,-2.525941604827e-01,1.502845079325e+02
9.489744872436e-01,-1.503374558248e+02,-2.265049310962e-01,1.501109508938e+02
9.494747373687e-01,-1.501666085112e+02,-2.011214672186e-01,1.499654870440e+02
9.499749874937e-01,-1.500217680655e+02,-1.764248047190e-01,1.498453432607e+02
9.504752376188e-01,-1.499041175907e+02,-1.523964821688e-01,1.497517211086e+02
9.509754877439e-01,-1.498096171945e+02,-1.290185278850e-01,1.496805986666e+02
9.514757378689e-01,-1.497361746147e+02,-1.062734472869e-01,1.496299011675e+02
9.519759879940e-01,-1.496845255467e+02,-8.414421056128e-02,1.496003813361e+02
9.524762381191e-01,-1.496504471760e+02,-6.261424062754e-02,1.495878329354e+02
9.529764882441e-01,-1.496330857688e+02,-4.166740139858e-02,1.495914183674e+02
9.534767383692e-01,-1.496313011455e+02,-2.128798632952e-02,1.496100131592e+02
9.539769884942e-01,-1.496412734081e+02,-1.460707248616e-03,1.496398127009e+02
9.544772386193e-01,-1.496617310275e+02,1.073676870051e-02,1.496724677962e+02
9.549774887444e-01,-1.496910440410e+02,1.111211374693e-02,1.497021561547e+02
9.554777388694e-01,-1.497271682471e+02,1.147728531078e-02,1.497386455324e+02
9.559779889945e-01,-1.497689075017e+02,1.183255781080e-02,1.497807400595e+02
9.564782391196e-01,-1.498138986843e+02,1.217819833473e-02,1.498260768826e+02
9.569784892446e-01,-1.498605848028e+02,1.251446683128e-02,1.498730992697e+02
9.574787393697e-01,-1.499076759499e+02,1.284161629744e-02,1.499205175662e+02
9.579789894947e-01,-1.499539265627e+02,1.315989296090e-02,1.499670864557e+02
9.584792396198e-01,-1.499982842411e+02,1.346953645789e-02,1.500117537775e+02
9.589794897449e-01,-1.500393543406e+02,1.377078000668e-02,1.500531251206e+02
9.594797398699e-01,-1.500764710500e+02,1.406385057645e-02,1.500905349005e+02
9.599799899950e-01,-1.501084873131e+02,1.434896905208e-02,1.501228362821e+02
9.604802401201e-01,-1.501345408934e+02,1.462635039455e-02,1.501491672438e+02
9.609804902451e-01,-1.501546300670e+02,1.489620379746e-02,1.501695262708e+02
9.614807403702e-01,-1.501676762546e+02,1.515873283933e-02,1.501828349874e+02
9.619809904952e-01,-1.501730762676e+02,1.541413563222e-02,1.501884904032e+02
9.624812406203e-01,-1.501704348699e+02,1.566260496633e-02,1.501860974748e+02
9.629814907454e-01,-1.501582422866e+02,1.590432845106e-02,1.501741466150e+02
9.634817408704e-01,-1.501365683736e+02,1.613948865230e-02,1.501527078623e+02
9.639819909955e-01,-1.501035839709e+02,1.636826322628e-02,1.501199522341e+02
9.644822411206e-01,-1.500541205217e+02,1.659082504994e-02,1.500707113467e+02
9.649824912456e-01,-1.499860607313e+02,1.680734234788e-02,1.500028680737e+02
9.654827413707e-01,-1.498945820755e+02,1.701797881609e-02,1.499116000543e+02
9.659829914957e-01,-1.497748223891e+02,1.722289374241e-02,1.497920452829e+02
9.664832416208e-01,-1.496272455822e+02,1.742224212392e-02,1.496446678244e+02
9.669834917459e-01,-1.494478167938e+02,1.761617478124e-02,1.494654329686e+02
9.674837418709e-01,-1.492351838784e+02,1.780483846986e-02,1.492529887168e+02
9.679839919960e-01,-1.489903291015e+02,1.798837598857e-02,1.490083174775e+02
9.684842421211e-01,-1.487098993191e+02,1.816692628504e-02,1.487280662454e+02
9.689844922461e-01,-1.483976709974e+02,1.834062455870e-02,1.484160116220e+02
9.694847423712e-01,-1.480562102010e+02,1.850960236085e-02,1.480747198034e+02
9.699849924962e-01,-1.476840475897e+02,1.867398769221e-02,1.477027215774e+02
9.704852426213e-01,-1.472884454582e+02,1.883390509785e-02,1.473072793633e+02
9.709854927464e-01,-1.468727157918e+02,1.898947575970e-02,1.468917052676e+02
9.714857428714e-01,-1.464407590129e+02,1.914081758657e-02,1.464598998305e+02
9.719859929965e-01,-1.459999616743e+02,1.928804530184e-02,1.460192497196e+02
9.724862431216e-01,-1.455567079574e+02,1.943127052880e-02,1.455761392279e+02
9.729864932466e-01,-1.451190312891e+02,1.957060187379e-02,1.451386018909e+02
9.734867433717e-01,-1.446925768669e+02,1.970614500708e-02,1.447122830119e+02
9.739869934967e-01,-1.442841349459e+02,1.983800274172e-02,1.443039729487e+02
9.744872436218e-01,-1.438979057813e+02,1.996627511016e-02,1.439178720564e+02
9.749874937469e-01,-1.435363894982e+02,2.009105943902e-02,1.435564805576e+02
9.754877438719e-01,-1.432060369419e+02,2.021245042167e-02,1.432262493923e+02
9.759879939970e-01,-1.429059101585e+02,2.033054018909e-02,1.429262406987e+02
9.764882441221e-01,-1.426375358914e+02,2.044541837875e-02,1.426579813098e+02
9.769884942471e-01,-1.424048064617e+02,2.055717220163e-02,1.424253636339e+02
9.774887443722e-01,-1.422039429349e+02,2.066588650752e-02,1.422246088214e+02
9.779889944972e-01,-1.420364587928e+02,2.077164384861e-02,1.420572304367e+02
9.784892446223e-01,-1.419028640154e+02,2.087452454131e-02,1.419237385400e+02
9.789894947474e-01,-1.417994617843e+02,2.097460672645e-02,1.418204363911e+02
9.794897448724e-01,-1.417275128499e+02,2.107196642793e-02,1.417485848163e+02
9.799899949975e-01,-1.416847462215e+02,2.116667760973e-02,1.417059128992e+02
9.804902451226e-01,-1.416682220995e+02,2.125881223149e-02,1.416894809117e+02
9.809904952476e-01,-1.416791539504e+02,2.134844030246e-02,1.417005023907e+02
9.814907453727e-01,-1.417135118093e+02,2.143562993421e-02,1.417349474393e+02
9.819909954977e-01,-1.417691476323e+02,2.152044739177e-02,1.417906680796e+02
9.824912456228e-01,-1.418460087228e+02,2.160295714344e-02,1.418676116799e+02
9.829914957479e-01,-1.419386862165e+02,2.168322190935e-02,1.419603694385e+02
9.834917458729e-01,-1.420456846808e+02,2.176130270860e-02,1.420674459835e+02
9.839919959980e-01,-1.421658698384e+02,2.183725890524e-02,1.421877070973e+02
9.844922461231e-01,-1.422962595382e+02,2.191114825297e-02,1.423181706865e+02
9.849924962481e-01,-1.424357596283e+02,2.198302693859e-02,1.424577426552e+02
9.854927463732e-01,-1.425820141805e+02,2.205294962445e-02,1.426040671302e+02
9.859929964982e-01,-1.427328010940e+02,2.212096948955e-02,1.427549220635e+02
9.864932466233e-01,-1.428870576172e+02,2.218713826973e-02,1.429092447555e+02
9.869934967484e-01,-1.430431299634e+02,2.225150629663e-02,1.430653814697e+02
9.874937468734e-01,-1.431996189329e+02,2.231412253570e-02,1.432219330554e+02
9.879939969985e-01,-1.433548029849e+02,2.237503462315e-02,1.433771780196e+02
9.884942471236e-01,-1.435071164667e+02,2.243428890195e-02,1.435295507556e+02
9.889944972486e-01,-1.436551994632e+02,2.249193045675e-02,1.436776913936e+02
9.894947473737e-01,-1.437976817043e+02,2.254800314801e-02,1.438202297074e+02
9.899949974987e-01,-1.439344362416e+02,2.260254964510e-02,1.439570387912e+02
9.904952476238e-01,-1.440642434502e+02,2.265561145859e-02,1.440868990616e+02
9.909954977489e-01,-1.441857828699e+02,2.270722897157e-02,1.442084900988e+02
9.914957478739e-01,-1.442989225347e+02,2.275744147026e-02,1.443216799762e+02
9.919959979990e-01,-1.444025246558e+02,2.280628717365e-02,1.444253309429e+02
9.924962481241e-01,-1.444966685477e+02,2.285380326247e-02,1.445195223510e+02
9.929964982491e-01,-1.445815203886e+02,2.290002590730e-02,1.446044204145e+02
9.934967483742e-01,-1.446555996583e+02,2.294499029596e-02,1.446785446486e+02
9.939969984992e-01,-1.447193077573e+02,2.298873066011e-02,1.447422964880e+02
9.944972486243e-01,-1.447710642205e+02,2.303128030123e-02,1.447940955008e+02
9.949974987494e-01,-1.448062347558e+02,2.307267161578e-02,1.448293074274e+02
9.954977488744e-01,-1.448237841305e+02,2.311293611975e-02,1.448468970666e+02
9.959979989995e-01,-1.448199725447e+02,2.315210447261e-02,1.448431246492e+02
9.964982491246e-01,-1.447901567318e+02,2.319020650041e-02,1.448133469383e+02
9.969984992496e-01,-1.447334973421e+02,2.322727121853e-02,1.447567246133e+02
9.974987493747e-01,-1.446451431250e+02,2.326332685352e-02,1.446684064519e+02
9.979989994997e-01,-1.445240227048e+02,2.329840086466e-02,1.445473211057e+02
9.984992496248e-01,-1.443715763966e+02,2.333251996465e-02,1.443949089166e+02
9.989994997499e-01,-1.441841469969e+02,2.336571013995e-02,1.442075127071e+02
9.994997498749e-01,-1.439646787328e+02,2.339799667044e-02,1.439880767295e+02
1.000000000000e+00,-1.437149331250e+02,2.342940414863e-02,1.437383625291e+02
